Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,148433.1851020809,211420334462,159211.38585329175,3266822674595
000012.SZ,63770.06862274183,78381662503,67628.77099349703,512581773230
000021.SZ,122495.99391999541,52994439566,133867.34747926213,677002219163
000027.SZ,64709.91016285899,66885305038,68944.48791295195,445911537885
000031.SZ,33795.69278835695,26187769292,36305.13838236885,91449892606
000039.SZ,81778.90036833104,46476684223,88274.83603472025,391543824539
000050.SZ,94178.28067486637,12011987748,100711.07597382754,117086568061
000060.SZ,43520.740237735714,80274373776,46019.27424925998,359646094984
000062.SZ,132951.08837743188,28803511798,4498.029633625783,382059298946
000089.SZ,66100.96529569598,26852219489,70064.98261540967,184080541063
000155.SZ,211222.83128952482,92568853415,227725.17547814338,2031669054414
000156.SZ,71462.05067021004,13041493366,75443.84238717139,95151285337
000400.SZ,219830.1202809334,105160338999,235631.88881326778,2400069313191
000401.SZ,89314.52474378765,43027982210,95845.21629986938,395760050329
000402.SZ,52595.96069932825,35990151542,55506.88670228819,193212596453
000415.SZ,21328.41749589227,52130856449,22729.50087911261,115075554662
000513.SZ,300804.29037349275,10712186125,317819.9360692066,332678077547
000519.SZ,310978.625477969,49304099833,332458.9814411869,1594432584195
000537.SZ,145029.99970037292,146411933246,158293.14142522588,2233114354235
000540.SZ,15001.556790620365,180778980499,15966.898358990506,279038568171
000547.SZ,106290.2817313255,100459096306,114832.80025195409,1111000660669
000553.SZ,110474.54013958927,22402069540,117775.10856799278,255902363237
000559.SZ,54685.334651901416,45815007505,58476.37679755671,257064331027
000563.SZ,30830.96055824085,104855768767,33376.68892435964,331443007294
000581.SZ,177963.7760066382,10109897640,189928.6951041958,186434065630
000591.SZ,84583.60474512857,243515828202,91145.70875097283,2125360124009
000598.SZ,50421.838931112354,124310184772,53167.344193540346,642460295100
000623.SZ,136568.5096749895,7099228313,145061.5301403723,99851107365
000629.SZ,59552.51283541254,468233505895,65186.67312279767,2910919331095
000636.SZ,167188.50293608537,24369986614,179015.0980196451,420265882867
000656.SZ,24181.539490447092,164539270652,25846.54918289297,407844056233
000683.SZ,92917.05047012643,179815177996,98905.05814404433,1728276747216
000703.SZ,89524.48274644332,69065487976,96665.94945606751,634183582107
000709.SZ,24117.92802722273,151088993376,25796.501252853894,376470938309
000728.SZ,76641.09918847722,941779369246,86590.2406346711,7540926922797
000729.SZ,85314.02270856229,180849794484,91915.42955260193,1625885569291
000738.SZ,274150.65460653097,30154789122,294893.72675989737,859409856043
000739.SZ,174068.31174148177,16760984372,184471.26769647398,301111554083
000750.SZ,34931.80662886842,76327717956,37555.943849545096,274188603057
000778.SZ,38882.3613800745,103608250210,41308.426580028114,413904353660
000783.SZ,54638.90470837003,47147030240,57795.312054926326,263310481288
000785.SZ,38885.225045339146,10062805160,41369.673474036696,40587880504
000807.SZ,108564.80702382361,352300249827,117203.76983750664,3953482093346
000825.SZ,47902.897168650416,64853806206,50976.1073684247,318601249913
000830.SZ,140645.19856990775,118850333377,148513.8268042985,1714040868559
000831.SZ,266160.3054883887,33181841127,286335.9845073126,913875861251
000869.SZ,293435.1369458701,10554898615,313693.5916406407,319611779655
000878.SZ,111681.39974923499,36345934049,120259.73049261342,420509004457
000883.SZ,50750.47873639219,111205145396,54144.941348441265,580739883829
000887.SZ,173816.4270783857,67945772851,188112.9860881505,1232186145363
000898.SZ,29095.95791296541,66699588775,30850.075924357905,199850886044
000930.SZ,85644.66271881398,53046636833,92724.41853419325,473985360530
000932.SZ,45166.28013264162,159428388551,47697.42167267704,735425013153
000937.SZ,73510.36519157978,219041233066,78754.47517745396,1663252553572
000960.SZ,143586.87312967292,65537911990,154227.03753432824,974068900055
000961.SZ,25111.99403051751,118138457988,26807.542107327037,305346375839
