Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,128960.72184957983,245289515141,138739.68535392024,3268388211259
000012.SZ,69946.796842012,133744338214,74707.83756049196,963297273680
000021.SZ,120848.58781030173,139485120583,130407.46069588006,1744264378392
000027.SZ,57887.73345631133,34564566455,61037.658869539744,204682637809
000031.SZ,34797.74342036151,28385374798,36920.958279159386,101475664735
000039.SZ,70459.4829516245,17826828159,75391.65784389366,129468099138
000050.SZ,90862.08922358276,14263424071,97610.27959273697,133443981537
000060.SZ,40478.70020867065,60142702536,43132.72661354462,250137682044
000062.SZ,113844.06931617974,12493207781,120072.5410442487,146468259610
000089.SZ,68418.47112063943,22567991360,73543.20547539904,159259193483
000155.SZ,199967.11518344344,40722649436,215176.69941240805,844714182860
000156.SZ,71276.23382266983,20290762856,76164.37685154691,150010976608
000400.SZ,210622.9548009122,114714012196,226154.3692747779,2505560274420
000401.SZ,82144.31001179507,14506911232,87100.22679567435,122754206317
000402.SZ,50168.4652833202,26900343590,53623.49326872358,139080822526
000415.SZ,22709.570074303352,43387922856,23923.733968414275,101812628791
000513.SZ,359231.5930090346,38209673171,388204.4797671782,1428879155168
000519.SZ,227049.1499527997,161801255745,245319.63020317937,3818590998064
000537.SZ,133773.21498445835,61003754034,142450.73668562536,844327974151
000540.SZ,15891.701055351976,328168413974,17293.96052609446,539614057875
000547.SZ,105305.3063567543,69772219593,112323.47122625384,756285657376
000553.SZ,92786.67462197803,7277752439,98135.5317242483,69101524892
000559.SZ,50613.45727383134,20347666075,53134.81339640733,105329215765
000563.SZ,30977.179369222187,50161345878,33082.42096762645,159051014327
000581.SZ,171739.98037565465,8714590831,187491.96857358044,158191668457
000591.SZ,71276.39355635352,115011041064,75388.96099757303,843664440216
000598.SZ,48393.39356186769,24483616763,50540.400658705585,120953846414
000623.SZ,153279.74626004286,65462494384,163926.02039809478,1037758508399
000629.SZ,50348.7602449935,487611637283,54125.440211118635,2536122006399
000636.SZ,159657.84108906522,48137339751,171402.63371840384,794336607831
000656.SZ,20830.874487957088,387081090971,22383.887011625884,829430009319
000683.SZ,69984.36741537055,101337025364,75609.0938216978,729451003180
000703.SZ,69588.54294053873,43094519276,73061.22530773528,306468255043
000709.SZ,22762.51002752081,102984421022,24077.388265249967,240590123860
000728.SZ,68076.5881886476,154145624227,72812.46943569255,1074823175287
000729.SZ,103394.97807274178,74217695127,110683.18029248212,791821351272
000738.SZ,266176.29236832366,22319361011,286674.91248884355,616586058339
000739.SZ,220180.4370526795,26321534816,234360.8933938733,595573763743
000750.SZ,34025.82596878267,78212520080,36884.64623146315,273797821923
000778.SZ,36231.71581946562,44305936617,38517.90829466718,165544271579
000783.SZ,54655.42126245312,48402597701,59378.33060568357,271987995725
000785.SZ,37071.85310338853,19159278106,39546.314292362644,73082950997
000807.SZ,99534.37243736364,77832810359,106171.42484625078,795065823029
000825.SZ,42709.27196543486,37538111250,45231.52575019306,165055717873
000830.SZ,122202.75308378972,17157498648,129193.18225002289,215714861976
000831.SZ,330523.34362488694,96431086119,356707.6665092521,3276744242711
000869.SZ,285341.09285500593,2448969722,303866.73014755157,72497330628
000878.SZ,117919.4672090217,49746062002,127666.1716929742,602824128510
000883.SZ,41860.596531395466,40363145013,43699.903571468596,173063305611
000887.SZ,143908.53680035836,48605310606,155147.33311667765,725136631751
000898.SZ,25862.787377576573,47522731550,27560.10972857441,127725171818
000930.SZ,81366.4940388834,23912348803,86905.40769303021,200982717663
000932.SZ,44340.510827347374,77302047518,46804.802271962115,350519173545
000937.SZ,61641.98772139398,39767279237,65506.528631988374,251922067047
000960.SZ,129836.704900572,51534840150,139962.0852364345,687843758470
000961.SZ,23976.166684115808,257556505059,25782.43435132147,640645828375
000967.SZ,47722.20725206767,14002874059,50683.98917308165,68668977443
000987.SZ,60929.37470624496,36273349841,65255.76820247256,227312089414
000988.SZ,174248.19446985322,33762327762,184395.2328949595,606216145281
000990.SZ,93552.71856465089,15381204503,99899.12191151094,149215878391
000997.SZ,137736.50109072134,26653790045,147576.38385647428,378686311182
000998.SZ,148410.3667422156,33946771356,162631.19218170113,525387638294
000999.SZ,551478.3518621643,60875480492,606458.2617784229,3514787992972
001203.SZ,144650.10917154822,94293861074,156452.9050961089,1417917039982
001872.SZ,140770.96907108882,2670967837,151055.5800939132,39037444645
001914.SZ,147421.43726164335,11577655646,155623.50881638337,175666381810
002002.SZ,33879.49123024435,164582565669,36182.48049326357,572472706891
002010.SZ,56755.170986404904,70740821394,60181.53477903604,414617086042
002019.SZ,129447.4492754385,68408748688,138340.78236633618,905695582795
002025.SZ,707423.1405485744,5116170242,759616.2851470574,375989130679
002028.SZ,374030.6705003506,16143245012,396945.5337507885,624405634804
002030.SZ,178646.4905486302,147005855342,189010.72537407937,2696444763317
002048.SZ,143163.29849679887,6273042274,152278.13680273347,92735169316
002056.SZ,176574.41631656463,74749675305,190239.4900388763,1369298411191
002065.SZ,61022.324222981784,88725738527,64684.54790718918,558234575789
002078.SZ,104374.14122789702,55340993857,110701.31964688089,597532068479
002080.SZ,204868.00467601692,65624643717,219473.29289987485,1391997064211
002081.SZ,48261.65624110901,22862013033,52027.24188416304,113752704925
002110.SZ,46697.52020462233,13121816297,50139.4314588357,63282709326
002124.SZ,61530.977333397546,133765433074,65362.93409031352,841548674368
002127.SZ,47182.88046578989,73486734952,50372.20515532461,357567604794
002128.SZ,123422.30220387389,25979865953,131742.61992185126,329110177507
002131.SZ,18222.980466627243,264848639587,19512.492024914427,500944261180
002138.SZ,256629.86324460144,24712656801,276089.6578593014,655208465731
002146.SZ,22821.85910493484,165157799684,24513.51887133912,388346185684
002152.SZ,94696.19617273814,102752191962,101614.29985694037,998603907077
002153.SZ,155103.22748964615,32145882861,168146.81693271548,518174038456
002155.SZ,142679.19335124845,38881409758,153595.65706110623,577489145152
002156.SZ,185872.4464451316,134144335838,201315.2439344873,2581944230106
002183.SZ,55031.9625119371,104656511437,58903.713649169316,595280550722
002185.SZ,89809.47528630201,116208629629,95766.45030369739,1071628467737
002191.SZ,77371.47998546975,54818388814,83202.32239171154,436450291294
002192.SZ,1165796.5983282898,22286151475,1258618.0128083352,2687954527228
002195.SZ,21448.06379337656,495140873600,22728.763798783337,1088754387360
002203.SZ,117987.98062165733,21644524266,126485.0259497264,263497392857
002212.SZ,119326.4351105313,96350673892,130249.49324315386,1191704442187
002221.SZ,85373.59239110498,15708134396,93182.70283228866,137950801566
002223.SZ,366742.948091351,175263572434,407045.378371429,6906159538951
002242.SZ,149983.6597980106,9404028359,159935.20433695335,145439116109
002244.SZ,103652.47150395646,80784588986,111775.62034118234,865695934449
002249.SZ,54266.47243937536,50076090068,57416.58445324658,278761987915
002250.SZ,173448.269443225,8535013074,187212.159118832,152770228605
002266.SZ,40255.87974324829,32851444994,42462.620353649414,136077952287
002268.SZ,375605.6338473816,131233605797,412670.07045353507,5115029843462
002273.SZ,123062.43947011334,49972362692,130501.76041158517,636773774235
002281.SZ,170733.82955771158,11819818125,181622.5931041634,207746161619
002294.SZ,331428.5107027702,14089262318,356990.92571806285,482261123359
002299.SZ,258858.42364943872,35446526612,278401.835636601,952160502650
002326.SZ,228738.2353650134,37449195296,246207.90281580415,891893883154
002340.SZ,76953.21511807028,101630627354,82017.47138385776,801765852605
002353.SZ,315945.02230538015,8004274467,341432.030073726,263415988504
002368.SZ,302752.4234176389,99600081440,342956.05711624224,3209048747689
002372.SZ,206381.15637641444,10576170793,221491.88185663696,226611985109
002373.SZ,93630.94669371354,36452594663,99843.68676001794,352678462822
002384.SZ,264193.45710552845,39497492222,285496.4047822305,1077249415393
002385.SZ,87896.30955693085,145000409808,94717.76606419441,1313449482201
002396.SZ,217452.6222454188,139435698287,232019.07412402745,3140366120404
002399.SZ,140365.04543401184,15654038379,148033.42386840438,225433444308
002407.SZ,325232.27210634627,25081200778,347774.117132631,842415625686
002409.SZ,582434.6997244206,21213021711,626847.4452353908,1295099869298
002416.SZ,96970.70298211857,25405298724,106492.38981999869,261365609323
002422.SZ,239361.18904487777,49818637099,255699.25091492993,1237930399442
002423.SZ,61622.153740491245,9972852471,65206.4977334643,63174797159
002430.SZ,394389.471320033,16509538123,416721.75005517027,671031609756
002434.SZ,82197.43658294807,36869666654,88225.50314076153,313163173853
002439.SZ,263698.81885216426,55868746233,286392.33909766155,1539953341452
002444.SZ,221454.1681524635,31580082879,236574.4435123211,723044968388
002465.SZ,85760.07769863482,48454734488,91547.42363334767,428826789852
002468.SZ,99178.66458435563,53007169115,106204.97619776604,541952729251
002497.SZ,266564.4033721384,54207409081,284942.30169659865,1487501669621
002500.SZ,54554.98388290696,41958127830,59164.2181966231,235478337700
002505.SZ,27625.704637909832,84202727134,29197.49819587894,238974620062
002506.SZ,32485.125390509846,130259014180,34497.526246761074,434891712994
002507.SZ,249945.42941028008,25311314259,264259.2367823753,650262197422
002508.SZ,241822.08240057118,16129365159,260471.57879723253,404675864512
002511.SZ,110779.9715571666,35415275481,119616.0659296626,409583933734
002531.SZ,137663.24074732276,68689197987,148051.58976813918,978274755400
002532.SZ,68498.42032463403,109834619909,73035.2752295313,774176852436
002557.SZ,461853.49345399026,6173439699,487796.31060753635,295178847283
002563.SZ,48850.00753568254,23484992771,52338.026057841715,118113282581
002568.SZ,344057.20805266505,23633754152,365798.537656934,838063588163
002572.SZ,164059.5932173049,25640500114,177253.24452873986,437003840766
002595.SZ,251579.1806435157,8874875563,269776.48665765784,232171528967
002603.SZ,421333.05403266865,589091612197,472071.11282484705,26054765175300
002624.SZ,137508.617908854,635960893511,149988.3312382209,9167376604919
002625.SZ,181982.52697624077,46115609771,195824.32015302422,869011674279
002653.SZ,224191.7038589294,5462439008,241841.47882036906,126531908808
002670.SZ,81190.83484435124,51981695277,87712.00432995091,433472071684
002673.SZ,62626.09846732002,41463937224,67305.9696640369,267273339947
002683.SZ,270327.8999233669,9796666672,289248.35124954703,273198060409
002690.SZ,258202.2278238952,25064302578,143941.17889293304,658125056030
002701.SZ,50850.561027521384,86402090722,54465.888949524735,451920457644
002705.SZ,173997.2987935254,21643858161,186445.1850368232,386771745073
002738.SZ,753926.7733183517,34342655883,816773.8821257881,2676379613508
002739.SZ,122603.67155999992,132996518976,133050.7822032568,1707043470777
002745.SZ,87070.49854633628,37973357885,93851.4691485616,341159658083
002797.SZ,59409.66149823949,284547562723,64798.20534622919,1727671018681
002831.SZ,310696.5441228337,6415365921,324550.36329812306,204002457742
002850.SZ,923036.4925608258,16985749859,1000412.637364116,1640856264263
002867.SZ,126374.84517545057,7394354798,135031.87109093426,96194731888
002901.SZ,384186.39597788703,20339395967,413022.3906729953,818123572447
002925.SZ,183759.94477372305,20583135112,197499.40763937272,390586362673
002926.SZ,79507.898928776,42274837395,86356.1511783607,346956655929
002936.SZ,23303.052170067185,101327964757,24315.81224594245,240800074680
002939.SZ,86486.5741487465,55093793193,93971.4574147235,490247882420
002945.SZ,150575.26360085266,225144585751,164608.25037361722,3557337680515
002958.SZ,28464.664625259025,34538810321,29774.51862445506,100491187408
002966.SZ,68549.75868376283,44675666364,72673.21248689659,313239434740
002985.SZ,481857.4068805058,6025058149,516169.4942295753,302253612846
003035.SZ,59462.63705187666,18711203104,63251.64813092736,113797174203
300001.SZ,156130.44604149714,50583902339,174365.79079679714,824331556651
300003.SZ,229665.33657463558,62824617631,253689.59759107383,1507442404167
300009.SZ,102373.90669503523,61440786047,111612.56168604722,650369946557
300012.SZ,203934.45712720565,18128785983,221257.32211972127,385645393279
300017.SZ,56076.05197584107,140808707546,63486.690919121545,824768659748
300024.SZ,96760.4314244743,79345678420,110566.08354460233,807517049045
300026.SZ,69176.37383999457,437923343202,77712.29084508684,3148366069981
300037.SZ,382262.0037694929,18501643453,423622.6201369437,741940215586
300058.SZ,55998.12625678336,274324253417,63911.39974419843,1620006618889
300072.SZ,40868.793545482025,42260841466,44738.66332710762,178592086247
300073.SZ,591029.6615357574,31562370275,647929.2871299777,1927981523825
300088.SZ,64907.15279023649,84737373397,71497.30518832717,567719674523
300115.SZ,120488.03048630896,36503975924,133481.8011958421,457683820059
300136.SZ,167422.78990539565,38619537511,185322.75014412444,671859884267
300144.SZ,130994.73310138939,78918737160,144178.3544677825,1068704069421
300146.SZ,194926.84997184723,45973840130,213527.64966099447,933875216049
300168.SZ,92768.12083380696,40603461228,104897.18696543755,396912672388
300182.SZ,49172.10632013355,203838346888,54043.70116626379,1035008022671
300212.SZ,183161.8112032814,126275190196,208655.7360840429,2442391958824
300244.SZ,282032.0535858753,33051093897,306162.80238722125,965408833954
