Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,161644.43631029731,361970188737,176682.70499123342,6088245057713
000012.SZ,66307.12009859401,141071757215,71060.55358470533,964373416931
000021.SZ,131836.55185363162,76214331639,142309.0762138493,1037984361697
000027.SZ,64182.17717798753,87919923753,68373.64460850436,580654831078
000031.SZ,34124.99302854714,27691358440,36152.10748421491,97740113232
000039.SZ,81271.85182107576,70713764388,87820.8185053723,591411819274
000050.SZ,100924.69268624144,42156116800,108992.01117236601,443561690194
000060.SZ,43458.759524050314,62154226722,45808.19667328537,277186219177
000062.SZ,122494.84188361568,6620240967,132259.45202547233,84361149664
000089.SZ,65900.01031774776,6417669974,69691.10887275575,43566721357
000155.SZ,213835.0683408137,76245313980,230455.35196416648,1679093310540
000156.SZ,71985.47012101806,10847120867,76075.6198878015,80107209651
000400.SZ,226127.67446616318,131726468612,244351.58849022008,3075478635113
000401.SZ,90563.35143688103,14430961148,96234.37092068318,134242961701
000402.SZ,55315.07655304937,47557093936,59007.38027629118,270200113102
000415.SZ,21666.85844109294,55139119114,23001.74489942528,123780758748
000513.SZ,302407.2014725944,6436245614,318801.83761194424,200963189515
000519.SZ,330738.4787203518,181014298688,367552.4250748633,6233726242179
000537.SZ,141736.27811105474,217533662166,100499.9071563585,3137766220810
000540.SZ,15367.25168593735,320113190940,16249.90203230141,505814777860
000547.SZ,125679.59472465819,239065943340,135870.70490124036,3098726730243
000553.SZ,104744.96143552253,7446015580,113550.7751803648,81500884077
000559.SZ,61042.8385965948,74116440901,65544.47691669635,465648286746
000563.SZ,30838.928844295013,40272266580,32931.78411739938,127948640829
000581.SZ,183534.29210267976,9844637401,194552.26200927686,186290760723
000591.SZ,87551.16929713529,772682379298,52526.61809155501,6890034370474
000598.SZ,48589.85445018396,40245616512,51528.424402393495,200185789264
000623.SZ,137263.6900987306,5842494636,147924.7954162184,83395257643
000629.SZ,63692.08421991373,834990638455,69504.3909528319,5558852141982
000636.SZ,179363.21134172432,94566598777,193679.40760238763,1751706153781
000656.SZ,24755.44688833946,564687641909,26593.555524390453,1452814339080
000683.SZ,86546.55080921222,205261706632,92622.20942682355,1838484274457
000703.SZ,87717.40145450777,22542381973,93395.19071510418,202934943415
000709.SZ,25270.619947578118,230297451364,26874.866716951972,596682273380
000728.SZ,74232.71853455315,664747062026,82389.94227665101,5185110778207
000729.SZ,86786.30194508658,59792184772,94132.74610154609,536568332599
000738.SZ,294729.667796664,35135735933,318926.1298705743,1092499662260
000739.SZ,180455.30287765941,17152514369,193457.8541550028,320676940842
000750.SZ,35013.17538730326,58527111162,37425.917291831196,210700151415
000778.SZ,41312.515159607225,60168041394,44387.40821134325,256128081015
000783.SZ,54134.54801520404,37831736118,57299.73865460082,210925291866
000785.SZ,39112.67405836533,10657686986,41282.01248770038,42995093080
000807.SZ,101401.40809659456,217848416782,107844.46620464564,2272262615697
000825.SZ,48538.16109908459,48417883864,51338.72009847923,241819457229
000830.SZ,136930.93088939285,35925083556,145122.89460218803,505308001903
000831.SZ,280238.7979787792,41310783521,302921.40618668514,1194675159198
000869.SZ,288900.39368048636,4431115487,309919.51719519665,133222307555
000878.SZ,111189.85807129329,28083286901,120916.10132515652,325848017514
000883.SZ,49093.76395080452,80247032859,52518.88844464568,404993871237
000887.SZ,187706.18451161092,126616290867,207008.1002102983,2478066285542
000898.SZ,29144.873602494532,43996779085,30483.18191184211,131301371355
000930.SZ,85592.79582590553,35252617173,91926.07881929092,311764883057
000932.SZ,45562.13919807757,145853904466,47656.99267740975,677479461765
000937.SZ,68420.61404122683,111342040066,72578.75569526639,782819691933
000960.SZ,148429.87849954938,40036538837,157700.9877257736,609878031750
000961.SZ,26245.61210198926,263718961999,27957.2483065161,717528657349
000967.SZ,48975.774586046624,10917769868,51964.50323489388,54808302404
000987.SZ,63761.31423178712,40372753391,68075.92047853227,264226724930
000988.SZ,237265.46844325858,51971376189,256155.22300594812,1273650618727
000990.SZ,100546.13973151089,11635993954,107407.12331839628,119714980373
000997.SZ,138919.0974084053,55221721022,149822.09804746858,792328962633
000998.SZ,148904.81578269173,40554517137,158371.1637878316,619483966198
000999.SZ,384733.1518958964,23760560152,411321.4264721437,948467987307
001203.SZ,106359.83951291327,11920524317,113583.50298988246,131580896025
001872.SZ,150561.38799846912,1179771892,160244.1258866823,18348899897
001914.SZ,168678.86232540463,11532788737,180860.76622318078,202605425150
002002.SZ,35647.9643326079,117774349081,37681.506086920286,429413544828
002010.SZ,55521.177071329395,17490506366,58777.786798722234,99470400253
002019.SZ,116900.67666870837,10290375946,124928.4658461755,123767998442
002025.SZ,765256.309446723,13147866143,825737.7111150345,1050473875306
002028.SZ,450068.9221051622,16964401960,483771.629359578,787516932991
002030.SZ,172033.3788182225,33471408378,184252.2508135996,591656979392
002048.SZ,163388.86969421426,18936047873,176027.72415562515,320831794716
002056.SZ,234876.18380927484,233678449271,263702.09095327463,5811984169174
002065.SZ,59907.442511440495,54076654758,63105.50821889165,332999037671
002078.SZ,111593.99998400663,19333389899,117755.0212156776,221690656511
002080.SZ,255863.06157095567,59397902016,276001.0210127232,1575032408659
002081.SZ,48820.918849832335,21884793589,52049.328497633265,109501552106
002110.SZ,53095.391663416565,12175418697,56499.37857688478,66683232865
002124.SZ,68927.21832724204,227887885664,72895.80922781334,1608085067604
002127.SZ,48818.906044555224,162324286248,52277.87194649759,822971893100
002128.SZ,155335.33232105747,280941954995,104590.54256062991,4447501121012
002131.SZ,18926.9389602631,277225709265,20138.63549314234,540308740921
002138.SZ,269653.99936944083,33268873911,289100.1789864866,937321126464
002146.SZ,27895.471428476136,117579165305,29571.89278695261,337664321016
002152.SZ,90352.93129454678,58857020745,95352.86841575024,545388195425
002153.SZ,126593.07439242963,15680989891,135025.94625473802,205351585248
002155.SZ,122412.05754444576,41918352470,131985.3784932856,531163681739
002156.SZ,198940.04999259807,375862328849,219774.85135771794,7866486942134
002183.SZ,57747.117270808885,93632341665,62714.236670491024,561460448371
002185.SZ,100023.12434242907,199519917881,107804.25110480032,2072693024020
002191.SZ,94292.49420048713,74413765721,101306.37568419914,722873286827
002192.SZ,1188569.2265183525,17221124024,1278643.8710011563,2114823215723
002195.SZ,21353.185772654142,256994256334,22374.19276207684,563151524393
002203.SZ,111863.75044138786,7523383016,117989.5758819554,86979898474
002212.SZ,86221.63323249872,74061475727,92307.22733403735,663355355353
002221.SZ,86593.65350535343,56226800064,94145.83647151395,501174568599
002223.SZ,272417.01534787857,21992111720,289779.4379245178,617582306625
002242.SZ,156026.69755901565,6005365929,166597.70641184621,96736599478
002244.SZ,84144.05565312358,102428852178,89207.54767564192,888706215969
002249.SZ,63389.75861490483,131545265575,68607.2617337089,860962618683
002250.SZ,224441.79301745194,28959661527,243540.44374189223,669377680182
002266.SZ,46119.471956792346,62478639516,49064.09409713183,296285165931
002268.SZ,350962.5828068455,49984098411,377561.9688866413,1827802280802
002273.SZ,142735.49091456272,265889176573,158870.77412426,3956164372188
002281.SZ,188395.29746186914,21434501517,204390.99375850527,421416514205
002294.SZ,247325.75378734912,5071632410,259997.4352347,128217487815
002299.SZ,186565.53068571317,22219550239,200760.94791087953,425748679117
002326.SZ,319190.13662952237,121064746073,345765.13123648876,3966602355678
002340.SZ,89391.44112361303,256362153359,97043.37387149256,2354806972334
002353.SZ,377021.7553226944,8890760377,402415.2690455405,346508444052
002368.SZ,183658.8282847396,12901426303,196529.14560391917,246176271828
002372.SZ,196895.3862596885,44843795821,209632.3276214275,908124270387
002373.SZ,100405.27824963004,45993981531,109193.17335936998,479384555957
002384.SZ,287285.28586285806,62843366266,310287.4307633559,1867292983054
002385.SZ,72823.65456995233,161984817328,77473.77443863287,1213521326407
002396.SZ,212847.6752658985,27007732996,225570.62056115724,593402829496
002399.SZ,148977.23386072155,5559275565,156799.24349037773,84809082676
002407.SZ,426276.35674901464,102410667247,462809.1051484791,4504503679658
002409.SZ,715631.6097025132,16472753427,788607.635883283,1235094603812
002416.SZ,97105.5765725809,37990323093,110597.57245156718,401919323590
002422.SZ,211359.69620815446,33513279668,224924.50532392377,728156353069
002423.SZ,65556.11757850245,5919044600,69671.25575128775,40052750525
002430.SZ,362061.9121954091,21067444869,390779.12791095825,799826365029
002434.SZ,91696.18126423414,100001363989,98373.77914411984,946185105547
002439.SZ,184615.77662698066,25102826370,197266.9834464558,479100210039
002444.SZ,263192.744852108,105049739598,288096.4385029383,2936181083075
002465.SZ,88394.25744118095,53936762924,94655.75673330436,492857218451
002468.SZ,116647.01639904435,84843743789,124678.54892442856,1025504111532
002497.SZ,280493.8460738493,48950632722,298977.5192174572,1414776677242
002500.SZ,55752.848868680805,41980792518,60370.68392693842,242088062787
002505.SZ,32848.51731308902,194213598682,34867.72942034947,655658288975
002506.SZ,42427.57838840161,868947557425,46714.179114236125,3801593955487
002507.SZ,293919.04895913607,23444383082,312905.97842651006,706886581791
002508.SZ,256308.21636007854,12984561750,270425.3393212009,342086616057
002511.SZ,106025.14017689739,18352765312,113561.01442607798,201196463766
002531.SZ,169075.24274920046,129701697228,182933.44979864344,2264101702807
002532.SZ,81665.59914857816,240187901040,87179.77282147086,2023551709119
002557.SZ,469342.84801931604,45794797186,514764.76962137496,2183096200335
002563.SZ,50974.60612408335,9423139606,55019.458090352535,49818294002
002568.SZ,228807.27740519663,17280888229,244773.75130822515,410461492242
002572.SZ,164533.68568071813,38257440569,174819.5024530296,650679625027
002595.SZ,248574.2697714268,6725458754,272828.03383672365,175923637243
002603.SZ,211542.62351909647,30717154706,225390.2360646106,667735528901
002624.SZ,147689.71976860042,165269646719,157717.3615474484,2522108540366
002625.SZ,169291.19305781022,40366861930,181059.06128598048,705525273230
002653.SZ,196311.28211617633,14005826587,213170.6787194153,285176143448
002670.SZ,84653.20924325634,66338166538,90980.1167787447,575529991301
002673.SZ,62825.12928718974,40136704459,66710.99501648049,260802496448
002683.SZ,319978.2083226468,25847116322,350353.90122104663,858207174546
002690.SZ,254777.15003855078,30287510136,274185.3153864872,799650307225
002701.SZ,45868.788548067256,23431066279,48957.294433123345,110606706780
002705.SZ,201104.33653283992,22411706976,212204.80333164232,465064701990
002738.SZ,865907.3617573635,35806286812,936946.5103548217,3209952850115
002739.SZ,112558.47334696581,24438325202,120032.59279600043,285040893131
002745.SZ,115474.85326266658,134316209217,126820.2569023171,1622403328374
002797.SZ,62430.18866058316,133823167019,66995.46330775872,859256303708
002831.SZ,294541.7251551157,10433662710,308914.7687331294,316843424477
002850.SZ,1318503.6889113882,15652889220,1447738.7751589597,2151796765775
002867.SZ,127839.12820895962,12746865069,136826.02805286943,168646903732
002901.SZ,348293.461166261,708143942,368872.229208266,25661604733
