Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,125636.26192952017,58628625325,136442.10063550828,755222989521
000012.SZ,69237.8525779022,65241591769,73292.07026335316,464136248745
000021.SZ,111042.86350563141,40598496963,118440.22160833336,466598020993
000027.SZ,57949.82425373602,27050971909,61639.31457559793,160548611178
000031.SZ,37517.749400056215,137301432915,41133.24833676669,533785499709
000039.SZ,69506.02158312309,15039002028,73987.98444910556,107553011739
000050.SZ,90192.02108684756,37454933083,95882.71044351436,348476007745
000060.SZ,41248.4384683786,36540459039,44123.47781574309,154351087284
000062.SZ,121393.28430092827,26467275231,135507.19811750506,330435765911
000089.SZ,75741.46673070488,33570999759,82288.17603751444,264641982070
000155.SZ,182674.8158464154,30771606824,196787.38067061242,580460436361
000156.SZ,71394.2321624441,5524704760,76051.46254376783,41151999840
000400.SZ,189122.42239337656,38366376419,200757.54309902742,748531482442
000401.SZ,84036.88507899844,17693028694,89583.76034155645,153411845025
000402.SZ,55215.5351714633,49876241542,58968.13123011246,283310685714
000415.SZ,21971.838918046753,49672056284,23282.56127017717,112860781817
000513.SZ,343610.751585736,25343708332,368235.5854478352,895407977807
000519.SZ,196667.64665020016,57249978885,210788.24449386404,1163860206703
000537.SZ,124482.10053419844,27800528810,131950.6449798595,354358349692
000540.SZ,15553.531603553334,154824169996,16750.02846746343,247543317907
000547.SZ,98133.71188902516,32749479846,104594.03691698833,330340067084
000553.SZ,94856.32744650218,5116831314,99153.5276694518,49551918891
000559.SZ,50314.452379880015,20391875120,53493.532702187804,106034194638
000563.SZ,30770.63446819974,28383790468,32762.380622713612,89786739477
000581.SZ,175308.92046522017,4801087975,186680.4261714047,87796318545
000591.SZ,68998.74685524343,44713672388,72916.65047814537,315505122936
000598.SZ,48630.91621317499,10311764814,51275.55389505437,51457844000
000623.SZ,153946.30804104538,18940507752,164349.34676297317,302214386723
000629.SZ,49925.72201303081,203259310826,53488.37344090288,1043906664475
000636.SZ,160191.52113721753,131019650453,170552.7417318247,2179397431959
000656.SZ,20674.7603790442,225927734885,22026.556938624508,480585291624
000683.SZ,78736.3436141412,127632878876,85188.21372671607,1041435289052
000703.SZ,69480.92203917685,35522801246,72528.87958495105,252688913271
000709.SZ,22957.82998936923,91029813559,24438.71007605154,215083292973
000728.SZ,66384.30363414496,74902635996,71125.28819715044,509174026527
000729.SZ,104429.96066506895,32978282549,113867.00984570872,356725495831
000738.SZ,254877.2337652034,9083583704,269963.19535628014,238428972838
000739.SZ,201253.73598759764,18897536690,215894.63802869015,391759265317
000750.SZ,33563.89800802452,33145723710,35481.577966819976,113991533740
000778.SZ,36571.39756959772,56084001060,38971.027393200835,211554662357
000783.SZ,53618.517992890535,27539460546,57081.79180981829,151480343086
000785.SZ,39776.56841214761,22185703900,42760.64608025299,91305111318
000807.SZ,113071.08266605875,122363073276,123170.22920900902,1426832354608
000825.SZ,43513.030817612365,61944549967,46659.02995704067,275916929314
000830.SZ,126122.5251532515,26121328296,135197.82442068707,338197568221
000831.SZ,328255.6146791098,65782213084,356825.5931305845,2223144307306
000869.SZ,302840.29023832956,2853756157,322475.0939725719,89446618901
000878.SZ,119795.23112687352,36876609890,129165.58849542735,452469290165
000883.SZ,41735.64905856185,26943179426,43554.44559094394,114961093462
000887.SZ,135399.96455997633,60736102225,145357.90893465022,852466403001
000898.SZ,26634.070363308267,49842650841,28549.7090031099,137007795122
000930.SZ,83569.80943262918,17932112330,89802.95440443564,156536731505
000932.SZ,46984.1171883129,82470354192,49767.16781403066,398972709756
000937.SZ,65383.946899690716,60266274661,69626.97732043502,402608913886
000960.SZ,133244.57010858489,36178745058,143035.7023469843,493508514593
000961.SZ,23096.37135808874,128996014748,24681.06507254421,306187981403
000967.SZ,46130.71562356817,8032011040,48918.03167765281,38138394632
000987.SZ,61873.59903794173,24965588767,66351.71587459608,158795664568
000988.SZ,172666.73215042512,23849850259,182322.5461222879,423296044044
000990.SZ,89786.98784408567,10480943888,96076.40610755837,96403436471
000997.SZ,131522.4113807604,9338610795,140315.63435058107,126401425480
000998.SZ,156919.72708291927,28814204002,169360.81423091568,468003567342
000999.SZ,470354.6928284515,27408366357,507474.791166753,1335832568078
001203.SZ,151266.01840940924,29308929208,163856.4613247147,456120559185
001872.SZ,147155.86994854914,2021869485,156810.31177205278,30602228888
001914.SZ,155523.70640039112,13037105828,166404.2848992133,208340484096
002002.SZ,33173.12395266139,48667567508,35058.42188561544,165045079234
002010.SZ,55353.14527411112,42827887647,59073.579626955805,244297331707
002019.SZ,125608.96363780832,22313100493,135463.06885898986,291488572006
002025.SZ,633766.2950293202,5917687465,684091.781418539,386228598534
002028.SZ,361262.1149281572,12256937765,381396.6818633213,455142595990
002030.SZ,164133.93286956832,41591445373,178046.02820068158,706345319512
002048.SZ,141910.09529904288,9835004231,151104.70999479183,143977535894
002056.SZ,180671.1539221651,37170146910,191315.56281288486,690715309246
002065.SZ,59796.10803124906,50639599188,63471.67214648006,311455456397
002078.SZ,113186.81141220832,52686617307,122427.18354261597,621376486359
002080.SZ,229713.26583764842,22709192965,245081.73981239006,536549301704
002081.SZ,49468.75512629972,22310851642,52616.56873360206,113479042657
002110.SZ,47806.97803806313,15084305538,50891.05809246198,73952910650
002124.SZ,61514.58232683868,127032648129,66358.49657412096,802142947113
002127.SZ,48784.6979392197,119407082473,52638.93576833193,600126747853
002128.SZ,126097.70390488899,28542199792,134182.69101083983,369706564201
002131.SZ,17859.206882259226,89421271438,18852.58663368193,164320689713
002138.SZ,253026.47488277344,14551329832,273433.5906251024,385494520957
002146.SZ,22965.15228912508,115454005864,24706.34806053534,274138266296
002152.SZ,97456.48620866453,59675319130,104158.78997524179,597628304108
002153.SZ,146189.54285377316,18622815305,158566.28260273882,281145890404
002155.SZ,128564.92163455438,52618405121,139196.23351913036,697899197678
002156.SZ,180069.53663744967,444153257722,159868.83693721218,8221286285348
002183.SZ,59490.66267020181,376991027208,64631.56066526033,2331716180923
002185.SZ,90308.86887519245,310607215540,96143.85986546178,2885083829684
002191.SZ,75147.86183521066,31575744389,79344.60635090027,243976209801
002192.SZ,1048551.4346839584,20104604489,1137191.7021370549,2173228973040
002195.SZ,20515.422368258467,141507444870,21450.884386781345,296510611908
002203.SZ,115836.94922413767,7369644174,121563.97894960451,87539959487
002212.SZ,98625.85443792398,26181956374,105185.54384879685,266832150466
002221.SZ,79642.65638452892,12117872804,85203.56216351503,99229548197
002223.SZ,320719.3601747096,53906599499,345361.5138678551,1786987586814
002242.SZ,160550.17970891626,10628187180,172432.76003720437,177963388223
002244.SZ,90472.98079713457,98082053971,98165.09604950341,908535211815
002249.SZ,52260.940548308805,25591422253,55460.982060726674,137757138806
002250.SZ,157551.427314708,12136133610,170790.38592976643,198887193691
002266.SZ,39570.23159985252,19250847535,41858.20093266626,78331325191
002268.SZ,327278.2787468135,49671847459,352629.64509839535,1687680179282
002273.SZ,118745.60867583634,40272932983,124970.45448262707,491725973200
002281.SZ,161651.69424346116,7243653543,172562.17413149602,121386826492
002294.SZ,309862.5199496367,3896095381,333861.03582072933,125457316561
002299.SZ,226250.91051776905,14594687168,241948.66770361539,339952598786
002326.SZ,241599.29959870118,52064138889,256058.38656524778,1289730954236
002340.SZ,75599.94419927624,85687515823,80668.28353112316,664329258557
002353.SZ,293698.2014492259,13751953882,311170.9437428644,417905332588
002368.SZ,286781.8721945294,45190033307,312535.23548312543,1352695353488
002372.SZ,208505.39045329264,14810666574,227919.42523747924,317346497776
002373.SZ,89489.28969657583,10797624028,94526.38800339228,99543914333
002384.SZ,242288.42696613105,19780110997,256053.99284213124,494401444440
002385.SZ,89456.23789132101,183124063047,96230.28377215959,1686001029110
002396.SZ,198849.69497057944,9565321747,212621.98644338193,195430054996
002399.SZ,133440.92829083436,7836675631,142123.95900495644,107819966885
002407.SZ,361460.8607423656,40230279284,385643.2338750079,1496381353643
002409.SZ,506774.7988763089,14955214792,536435.3502505765,786030072690
002416.SZ,97156.4483617279,12526597438,103619.72066361988,126266743290
002422.SZ,222498.4228898986,27991302738,235975.20599391923,643371324337
002423.SZ,71172.15407580338,107453872081,76429.96077433882,790960144935
002430.SZ,368689.72447567264,6128862907,397090.93922871875,231989842779
002434.SZ,76131.68557013712,19901347521,80961.82106358874,155463404118
002439.SZ,250433.08793109513,16078041893,267158.36235414725,418787547984
002444.SZ,196074.15154865137,20847098220,209198.88075899394,421252685747
002465.SZ,82968.59608048086,15407636980,88613.71974836627,131738361211
002468.SZ,108952.74781884761,34772462196,116934.36874793399,391753442321
002497.SZ,249183.00433859968,28503946389,264724.685288554,726430399550
002500.SZ,53728.51375189795,24667115342,58068.00686800136,136658093546
002505.SZ,26059.886806470477,67953074990,27616.293284417876,181932539295
002506.SZ,30707.637123624023,70005773629,32628.115401491417,219382233737
002507.SZ,262010.44130312372,38915350190,284376.35428848537,1055286396405
002508.SZ,276892.7291081657,29512758117,300173.72153723525,843717821704
002511.SZ,129515.92118372978,68516035699,141230.73612323034,920553569608
002531.SZ,132072.6639690864,42667873858,143034.16956505377,581379328017
002532.SZ,79846.38346025672,138318229595,86338.77982553573,1136786468884
002557.SZ,509416.4078160261,9316561068,538751.7015832826,488420559206
002563.SZ,53008.30112147941,31780045498,57710.60436568204,177311517339
002568.SZ,379130.0142452318,21090655734,409403.055524571,829014282215
002572.SZ,176922.42034227337,25775318403,192202.24239439407,469704157478
002595.SZ,226081.21273865036,2783391194,243942.63434961363,64989241403
002603.SZ,429132.339268855,352948258663,485332.56299571646,15906004603126
002624.SZ,127785.5578017258,116313459773,140640.650066308,1533834900442
002625.SZ,169023.20222806462,18414282103,181686.03593586807,320551565684
002653.SZ,201132.76732661834,3934686299,215815.83582151536,81910597833
002670.SZ,78044.53674777465,12374912124,83726.90911060225,99100367274
002673.SZ,62112.66023930008,130478399898,66200.9535971896,837262640879
002683.SZ,280431.41093455016,7606949641,301363.1033568888,219483743315
002690.SZ,229646.73910698245,3731389403,241966.18413817696,88516713129
002701.SZ,49047.332405306835,45734788333,52874.688352386285,231888033532
002705.SZ,180011.7957129777,18503060045,191540.1443331771,344773617961
002738.SZ,725828.4166592887,21413198945,774897.9904766153,1598630946033
002739.SZ,141324.78779034346,125377779263,155527.19593478553,1839937309646
002745.SZ,85741.6121683042,47602506587,90684.66430339588,420818117161
002797.SZ,57217.44308743606,40909307301,61190.09847567668,239290329290
002831.SZ,308449.7398701826,5496959035,326236.6442111421,174177529216
002850.SZ,1148580.7163019658,7905660980,1236614.386089967,939494418142
002867.SZ,138179.40616136338,8079321021,146483.24274391972,114764509302
002901.SZ,354422.70298360084,6030453975,380234.5863332182,221428588075
002925.SZ,169193.82184268517,4489564410,180281.92537356235,78585298479
002926.SZ,79703.26223469205,59966044312,85207.47983401905,490483141198
002936.SZ,23761.059284730465,107568168900,24738.44497057241,261475499927
002939.SZ,83490.88653081912,17883401838,89397.97090286849,153970599016
002945.SZ,136758.3367174309,11659856395,146281.78198956774,163023190921
002958.SZ,29001.9613898493,28685945948,30531.371384165126,85486684119
002966.SZ,73490.87729670988,45011404278,77524.38633155715,339673454254
002985.SZ,452498.62582253036,2408757510,477140.2561797376,111340712994
003035.SZ,57750.077223748754,12500846120,61594.539986840195,74439327343
300001.SZ,158948.14720691644,49747729721,176171.4251543339,827966059343
300003.SZ,224752.6706784459,35587535312,247693.68880961442,829426300917
300009.SZ,100983.29874615697,74834286063,113360.35695733763,786567349728
300012.SZ,216952.5063919616,14030423030,233838.63586241854,312324027205
300017.SZ,53652.46076102722,45773931826,59670.31597509461,253945598689
300024.SZ,90531.28920684266,20441907154,102642.27184272018,193599280343
300026.SZ,63757.10122105164,262117245832,73253.90405322792,1755989535102
300037.SZ,394148.7561833652,14104159857,439663.2035672974,576836793714
300058.SZ,50175.766691745885,75330217796,56389.97684045134,393561112197
300072.SZ,39057.17408485829,23842376774,43681.00778654571,96839160966
300073.SZ,595006.4106873339,28290965922,649901.434391405,1734627250605
300088.SZ,61443.2590525844,75711776251,67265.37078904535,481824790705
300115.SZ,108705.85228690489,40263136519,118759.84151636194,451159571778
300136.SZ,166525.04209391997,47855776467,183670.23251138112,829313778323
300144.SZ,144516.64652435895,75914092741,159147.0596153997,1132709289697
300146.SZ,223749.60884874157,53498994184,246894.29482762146,1245503355238
300168.SZ,91871.61283790116,38446810442,103664.84396575701,369828554078
300182.SZ,46238.72233782734,90437891434,50762.8112989706,430523568321
300212.SZ,253256.9495246164,168118788952,286455.6131258222,4459895907152
300244.SZ,251220.6522129286,17597080611,279531.2166742962,455830623486
300251.SZ,84033.47059599547,41664128060,92251.0524647599,362158496679
300253.SZ,96679.35487955234,95399692760,109016.37555243244,963581471880
300257.SZ,146613.81317895983,3340167903,159227.52404590225,50616191691
300285.SZ,288972.4335252369,9250109758,316679.70354249247,279567545065
300296.SZ,57921.05607152921,52532653694,63450.21891884402,314053543492
300308.SZ,279748.7443244988,16327798528,304390.80644960975,471022593772
300357.SZ,503917.5388828275,2688885858,543037.3320203461,140391049156
300363.SZ,396417.2398376528,27131660142,440726.56926569145,1120133213925
