Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,120269.94170246868,97683331717,128654.70605371325,1203981822932
000012.SZ,72824.06162530123,226615296857,78907.8508944509,1722014177502
000021.SZ,113199.57336876667,16029790755,121528.32934465894,185761306873
000027.SZ,57125.68641933957,23439745499,60225.50992348091,137157854253
000031.SZ,32262.075529836533,29458504746,34332.925011954976,98167358257
000039.SZ,69312.55766426682,17012690948,74094.13890610551,122068765128
000050.SZ,88526.1521604888,7918257082,93815.196255367,72015928054
000060.SZ,40424.63671549989,72208352522,42762.574055375015,301904769852
000062.SZ,109277.97442825671,10443303492,115892.73281578357,117330638182
000089.SZ,67026.74195870112,25181156905,72558.28102374381,176018573898
000155.SZ,225182.40829771076,68110001312,240915.21913313854,1584402646354
000156.SZ,68972.29112931922,8304924432,73452.58096589736,58930587423
000400.SZ,208543.8662504413,43357890252,224539.12479300535,940997925601
000401.SZ,78524.87262649568,24228082531,83533.18193089603,196412730399
000402.SZ,48134.16631787715,54127740506,51102.57995808002,268825815803
000415.SZ,21788.702109633225,43250119114,22916.746058459816,96848102453
000513.SZ,352090.3582199165,16286604013,381512.0991866601,597919134067
000519.SZ,213911.20585263794,114508986907,226975.82436579018,2537200889335
000537.SZ,135238.7515263554,44709424633,144600.80069918148,622492558784
000540.SZ,14465.342949003503,327283998461,15607.915141745552,490818958875
000547.SZ,103006.30261144087,66923838326,109889.95700332308,708940141767
000553.SZ,92568.63114058938,9604017314,98927.07004411137,92095490467
000559.SZ,50453.80313083349,14036111256,53382.88186523354,72782406845
000563.SZ,29721.568231581343,21585884000,31191.959067428317,65365531114
000581.SZ,167519.0741714261,2720130455,183845.96266236794,48389283249
000591.SZ,71024.74375059512,137351988941,75419.01126769534,1005742473154
000598.SZ,47903.31012347412,20217253321,49829.89043968569,99074627782
000623.SZ,140208.05534018858,21338602812,148086.1050775531,306029982028
000629.SZ,52443.17329004001,743615330635,56388.60774264909,4046866526467
000636.SZ,144413.95822345893,32362184015,155343.7765938368,485523965698
000656.SZ,20009.916455077444,814874680931,796.4209519025203,1644721219937
000683.SZ,67881.26727974412,62961177885,72520.0982758761,441413646578
000703.SZ,68988.8576983941,29746960334,72484.62473585024,210594441875
000709.SZ,22756.876273147212,129098592958,24079.93026020777,302910431547
000728.SZ,65468.067380732624,158521091537,70031.75170551249,1069568169544
000729.SZ,101172.03375333904,51081870793,108619.61502972683,534579601965
000738.SZ,279827.5344579284,34741502912,298679.33135307516,1009432433776
000739.SZ,220970.95917768852,70189587858,235475.69685825717,1597103453662
000750.SZ,32657.230174562144,28611814953,35024.085299088394,95900824753
000778.SZ,36131.12799402596,58784004741,38113.834139853054,218474795817
000783.SZ,52775.79227632541,29587417323,56303.11036447153,159676398842
000785.SZ,35899.180619978506,9461139516,37929.646898683415,34880657793
000807.SZ,99371.75862567312,165639218239,106173.27356998733,1706710048142
000825.SZ,41559.110912160315,59766211760,43725.55591708404,255645985085
000830.SZ,119478.48372572297,16432684876,126251.90325864595,201288475592
000831.SZ,362873.5497977773,190223117496,394585.0569048702,7124244441776
000869.SZ,274033.7523394759,1362899272,291828.6370113408,38238996237
000878.SZ,121154.77507134594,96073891763,130437.79991982204,1212787007963
000883.SZ,41759.750369717374,33649386491,43492.189768418146,143152376992
000887.SZ,157427.5681171453,47848103327,168714.32775678663,779396613964
000898.SZ,25585.20272878725,72447108618,26961.54754709618,190722066804
000930.SZ,80152.99859508045,12639518102,86280.5937449646,104804931394
000932.SZ,42113.1907384725,226249764016,44499.51105499695,978311367965
000937.SZ,62700.92190467492,46082603284,65955.92985880483,296153898432
000960.SZ,128092.1181641147,62466400286,137217.76909150218,829994788489
000961.SZ,22469.8646744698,540810136883,1839.6712542216662,1235187201728
000967.SZ,47683.03423041495,6160728588,50484.49028188273,30249613723
000987.SZ,57497.412626623474,23653964540,61766.02209175162,140683617192
000988.SZ,176072.5970666156,24563906862,186439.80356740335,442797076531
000990.SZ,91421.56910271267,12254945100,97770.28873526677,115791900220
000997.SZ,135008.70553747463,25810186178,145416.7860194728,358885314756
000998.SZ,151804.37023809087,30468261896,163643.09504412077,480955343840
000999.SZ,518076.62342205696,32299810145,558368.3361776439,1742567124147
001203.SZ,156750.17854617964,307785405197,173569.9977636583,5031419198668
001872.SZ,139271.33301771674,1352419317,148114.93006382827,19304500397
001914.SZ,141623.61737245787,24891701833,150654.0388785657,363926048130
002002.SZ,33588.20094366687,79440451451,35437.557169048145,272046783481
002010.SZ,54859.94921425936,77661678456,58906.86307288594,440262375486
002019.SZ,113303.63026866347,23328379123,124458.45913907648,277717795311
002025.SZ,719827.5677805556,18189052448,776380.1392266469,1360885533421
002028.SZ,357805.957009103,7174239230,379749.0485264401,263709944367
002030.SZ,178154.75011875344,57672244247,188462.95955412526,1049165472838
002048.SZ,144548.69867206668,11807060201,155922.43185195042,176830872269
002056.SZ,187711.73379813923,56421122619,202671.6806903727,1100569676754
002065.SZ,59393.591467782186,64924115532,63390.88745405351,395966158721
002078.SZ,100185.19974886444,44090354280,106383.97821490631,455245330389
002080.SZ,191966.1798400466,37295762224,204566.1119481295,741113801126
002081.SZ,44610.17359667963,19667662637,47751.443328788926,90577043154
002110.SZ,44449.666374688575,13801157743,46823.93648401404,62981178101
002124.SZ,60396.779907629156,108216208937,63951.435239757855,669193316478
002127.SZ,45669.12339483431,30916798190,48918.15730519145,145135932993
002128.SZ,124614.53827932866,29787475726,133826.0710000141,384468737002
002131.SZ,17346.573065632165,105227473171,18484.671196990395,189168775493
002138.SZ,233272.95419058332,16813249890,250439.55353841255,406698022233
002146.SZ,21378.51600086475,600961664880,22918.546648273146,1343816036404
002152.SZ,91483.85016890189,30831264338,97421.93569168472,288328721638
002153.SZ,137594.22644371502,35641615989,148677.10965940394,509919125721
002155.SZ,153741.82836227733,135220097005,164539.58265947318,2154842899328
002156.SZ,176174.24152996848,114863837269,190922.85962735643,2102769874859
002183.SZ,56377.734181265,280630211454,60448.19564225625,1640174187604
002185.SZ,85239.34214348016,40440664457,90991.02873390124,354237093161
002191.SZ,74901.75816444929,52597575123,79358.33940485267,403735061480
002192.SZ,1416741.9393491184,27512868093,1532362.7836880377,4056193678920
002195.SZ,20499.810218293824,186459566166,21691.997313270935,390868561147
002203.SZ,120409.51143039814,30827991493,125899.56237045619,380625395741
002212.SZ,113380.55327060506,135494563157,124475.97296489083,1579377151258
002221.SZ,81622.64072573492,12101536020,88693.85073811482,103042144900
002223.SZ,361054.4094280989,67475768360,394582.0073202343,2552769780634
002242.SZ,148968.8033947182,5760654407,158759.1797476594,88745111007
002244.SZ,95065.55149645341,162874173504,102920.1574710044,1638315097335
002249.SZ,54843.29894370574,31970786745,58268.840970065445,179976129590
002250.SZ,179765.4334537598,14349563730,194514.3681105406,266574259620
002266.SZ,40037.21464637902,22088183000,42484.48511629215,90980733029
002268.SZ,365562.39659589523,87202166420,402050.9825736152,3293951621707
002273.SZ,124452.05983108035,41440099659,132211.56019672722,529471432098
002281.SZ,164834.59653861183,8075063787,176260.05582578297,136770622332
002294.SZ,315274.0467990318,31978897201,336456.35803300445,1035277995690
002299.SZ,250101.4589949361,60366102733,268719.6554953664,1562698989560
002326.SZ,237834.14075219183,46860614705,252808.4568296889,1147220314941
002340.SZ,77686.16735117124,124496935216,83080.8384579452,995784664644
002353.SZ,326589.99234748486,21968301494,348663.82160141313,745479427434
002368.SZ,264410.80113057885,39637853702,290586.80962229846,1085705760330
002372.SZ,186085.40972448228,36955005582,198393.00643006488,718217434157
002373.SZ,89389.03177099205,11730070042,95835.68338743175,107736018178
002384.SZ,271576.1883406675,35387310600,291097.7933456895,994463466179
002385.SZ,91922.29175812312,186041827948,100179.06225907346,1781811932352
002396.SZ,204192.4471360494,40466390577,218229.85374516575,846377177460
002399.SZ,136967.05245034012,12071466352,145157.71746066757,171223610391
002407.SZ,339660.2076671865,33065119031,362786.70959658956,1162135690723
002409.SZ,593072.157454561,8129340760,631156.4106531233,495764219983
002416.SZ,94009.10157418501,33334102138,105039.26192972812,336274299285
002422.SZ,236696.36223544544,22128956559,250755.64470124923,540295415025
002423.SZ,60370.071394878774,6870500916,64059.12690305171,42214020782
002430.SZ,382477.599506134,15272514635,408582.84047212807,607450496598
002434.SZ,83961.26185921456,38909985483,88677.28967157633,335172518345
002439.SZ,242176.37050982114,39310150751,261840.33144846995,992104134192
002444.SZ,227312.27871745653,136438138041,243172.57907706394,3201208782932
002465.SZ,83624.6312894397,28989913230,89363.69916849805,250343251639
002468.SZ,99569.7106849344,55340217617,104471.76916734276,561826898139
002497.SZ,286762.92873552226,83131894542,306770.70091135433,2452037118085
002500.SZ,52192.36313093485,14199497055,56083.7966791057,76219871004
002505.SZ,27523.71906617754,100109734790,28980.250770364713,282211080408
002506.SZ,32902.418015652525,112618906340,35104.47461935723,380058727443
002507.SZ,234874.67922390928,16875592840,250582.46155811596,408820775386
002508.SZ,218899.54357418255,13316804325,232797.76219526873,301346240526
002511.SZ,96862.4048667182,16976888578,103725.77820518301,170508472665
002531.SZ,127548.32225521191,146946977902,139014.0457474042,1922348997744
002532.SZ,68853.42041485346,126403267461,72893.54407978975,898096115467
002557.SZ,454134.1886902025,3063473654,480508.0499221624,142912160589
002563.SZ,47308.152819453506,11898633651,50278.7003243095,57876407130
002568.SZ,352621.1961700182,20933302942,379349.0911691418,763703886224
002572.SZ,147167.6030524085,39920838386,157387.87149453565,608179247515
002595.SZ,253079.37043081506,3271240698,269507.90494597633,85108151873
002603.SZ,323624.2713540578,325571837866,353009.7723163978,11031160762505
002624.SZ,118098.06787444201,39826700124,125755.31518143252,483293548360
002625.SZ,176271.85681164384,50398224247,188953.69115463804,921188620480
002653.SZ,233743.83229485436,2256906373,251701.74086751352,54606455093
002670.SZ,75645.06663654407,13674902002,80937.04938729611,106034448875
002673.SZ,60081.92461909673,18990611785,64369.56968955538,117547846681
002683.SZ,280166.10217305686,13787490472,298104.06026802264,397926561149
002690.SZ,239496.12357364144,5728939633,256713.4600918261,141986332864
002701.SZ,49708.085666328254,87697355272,53819.67561863664,450800888511
002705.SZ,164103.48584881134,13702547008,173211.76009971893,230832263440
002738.SZ,884436.8028424472,49736162141,942218.0858665182,4587905996439
002739.SZ,110667.7908231946,56207842766,119528.93869651655,644485378363
002745.SZ,85767.91859052116,37233640448,90562.83147232636,327932808284
002797.SZ,55684.858028250615,55040114134,59375.61719319929,314919636224
002831.SZ,321199.44969621225,5711001396,337890.9782646599,188355575944
002850.SZ,1028612.9423348878,9008365686,1112534.8932947787,962928410718
002867.SZ,121624.13322780262,21029526997,130017.1705067029,264185586354
002901.SZ,406110.38304864865,17606225511,436290.0293285116,737794254586
002925.SZ,179103.3669213654,4939774469,190646.0345752889,91049573515
002926.SZ,76457.97673816804,26733747499,83183.43859715734,210892670976
002936.SZ,23023.916739252996,73901377989,23906.832013017152,173419916330
002939.SZ,82634.75659874719,40058018796,88003.82051180687,338542089459
002945.SZ,138672.95644653737,10565790690,147011.4705901439,149749090147
002958.SZ,27756.538589492604,25541013668,28935.930740708278,72473492741
002966.SZ,68227.87093560875,37158574238,72076.67152574018,261410933196
002985.SZ,494830.2810354788,6671056224,526100.8930559824,342780060282
003035.SZ,59063.9037672378,16855611155,62855.3706585435,102234411414
300001.SZ,153278.01904070738,14543340031,172591.90113252946,230617238644
300003.SZ,233915.36358519783,65602492779,259633.3964513695,1610696144053
300009.SZ,102389.84862907302,84826968731,114026.16487699599,896837281230
300012.SZ,201508.95657728316,26738208283,219166.48480351025,560239820242
300017.SZ,53637.34852799808,83578883571,61362.59059811451,468710780749
300024.SZ,96901.99098299441,195474433129,110547.98856263021,1967918419135
300026.SZ,65588.68582396337,440261649560,73823.62225817011,3011122301050
300037.SZ,395561.86109132477,15550563304,440430.0244979236,643166596402
300058.SZ,51670.14584747123,153506976029,59667.3230294255,831204617254
300072.SZ,41740.27941569123,22843761465,45751.44951154423,97784866367
300073.SZ,625816.5149347414,43961913351,694215.5557920301,2866126085120
300088.SZ,64151.26877870258,74978985663,71004.3465871654,493767068652
300115.SZ,124392.39654637594,37264865561,140659.78525644474,482077807418
300136.SZ,162793.79384352863,23439309655,181878.03873216113,396353605601
300144.SZ,127719.54995909719,90134962991,142427.68590018534,1202859933900
300146.SZ,175020.71665626235,10412469704,189177.33141960882,187986129478
300168.SZ,87453.7293070607,18322906880,95223.03975859554,165136579601
300182.SZ,46053.94733352371,86478500233,51432.611238787984,411316102550
300212.SZ,164648.85298887867,68743490263,182982.33978451788,1175729857352
300244.SZ,277724.8793676925,13906378690,302284.15467018896,398765809665
300251.SZ,72233.19718855941,35467256367,80137.40870296839,267020264732
300253.SZ,88696.8573728725,90718189220,98761.04996368889,843787152674
300257.SZ,174440.44870664182,10565483989,187511.92788621093,190160444096
300285.SZ,252882.00487116916,10166730887,283608.68126498756,271465448939
300296.SZ,57966.301610294606,40289444934,64743.83340485945,241008714027
300308.SZ,286838.7572266834,21486117655,312034.6237482126,636503821851
300357.SZ,497227.61695855815,4825487945,555014.8621100509,251302313717
300363.SZ,451839.5146618354,50237284056,491691.2534432466,2339194018144
300373.SZ,525601.6923008119,14088254247,579301.7260061649,769213325056
300376.SZ,72246.93286513045,37385698894,81295.24119702919,278588798429
300383.SZ,85463.03106757821,26746315926,95965.34403342445,235131536500
300390.SZ,675604.0117371763,21018161583,744655.5594770126,1477402822506
300418.SZ,129835.7604710533,15286828196,149861.1304868838,207206508518
300463.SZ,188323.69514214722,35020702123,209089.73276435258,683865904934
300474.SZ,604767.7309809836,20265755354,688612.7881577478,1299085671303
300482.SZ,324049.1789892889,48425353242,362633.72920762544,1641845056660
300558.SZ,480016.713109434,6526996938,522123.466265171,323981554457
300568.SZ,216535.983204744,77784107550,243039.59445121195,1753681848626
300618.SZ,435031.0965164169,5839461828,475371.3582084921,261947771365
300630.SZ,283350.6931866906,50896625291,317243.3014839822,1497461277352
300676.SZ,557713.3829166404,4531502768,621597.6537568273,262935017427
300677.SZ,223609.3651461815,32949186080,255192.2014421165,773882841656
300682.SZ,264075.41472505586,6603762568,287984.2684646855,180084223654
300699.SZ,727224.0807320123,20066098429,782308.0333481602,1515155369621
300724.SZ,1385891.9863645104,14082744785,1502918.8355887535,2031041588083
300741.SZ,240542.75694510268,9820848690,272238.56650891126,244725644502
300776.SZ,1621404.271698441,5604763897,1759573.6768110567,937367656969
300832.SZ,524386.6180848812,10654200982,581112.0662090995,586586819060
300861.SZ,554856.3770332359,5694433933,605204.942763435,328430867317
300866.SZ,560667.6058256773,5008777087,641260.5536725282,291649089306
300869.SZ,247547.18883051426,10627456865,282176.3246177617,272654424521
300888.SZ,667774.8578565507,1321004598,735824.1750693396,90306479284
301029.SZ,714947.5155459013,1819600995,760269.2570396104,134333141876
600008.SH,27925.414631765794,61968362098,29223.604577098526,175868482885
600010.SH,19068.196793058818,994796986199,20275.79941604217,1946593261595
600021.SH,95872.89013889224,62610603565,103475.39966582601,613870556771
600022.SH,14553.557023839645,47286410978,15085.566054380952,69644879108
600026.SH,179452.55641308954,134029367140,198703.46128290164,2521600260972
600027.SH,51722.890193681764,156789951573,55678.71211936736,840874686497
600030.SH,179251.43965998883,88290377920,190433.42136652995,1616463918718
600032.SH,116734.57659055642,7833993550,124826.13733393096,93112794138
600056.SH,146925.374429447,394547468813,160164.77093329487,6011862371932
600060.SH,130312.06628565307,17932264992,139209.8675333766,239979850868
600062.SH,204553.3989356277,185101450238,219805.96046378766,3874246150935
600064.SH,63292.66827971947,31753414742,67262.14121058509,205555245797
600066.SH,71820.21829354634,30589304458,77147.01916922476,224698776215
600079.SH,193114.06962788265,104147487773,207780.8365721365,2077752056258
600095.SH,65242.11716723675,9146806187,69388.03299758305,60581422719
600096.SH,218226.93511403902,83940820238,232993.69601814848,1878521368136
600104.SH,141021.6488351608,31012082806,149955.42382610185,445565387685
600109.SH,80224.17242352494,23657065770,85250.49961053347,192607106682
600118.SH,222846.08627362564,24734181486,239431.53065131546,565051460737
600126.SH,40844.948289876076,13959405532,43528.121516504456,58425643659
600131.SH,150360.58644550858,23538962560,162428.87483868795,361656758319
