Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,116932.59563098654,96861922713,126167.8885884221,1180652584930
000012.SZ,70664.77064289653,204393778551,78159.98574696193,1500693083284
000021.SZ,103971.28592782839,14350512527,111908.3075445812,155050960282
000027.SZ,56989.59075109282,30052934423,62453.015190713144,177242768416
000031.SZ,33889.553390105364,43958582548,36843.24851029336,154100089011
000039.SZ,70113.71067389284,21082109250,76893.40077573323,153799180278
000050.SZ,84851.57356009376,9120741786,91430.93463139934,79443639259
000060.SZ,42049.44678800277,89431466053,45758.87316466356,390377041556
000062.SZ,135750.3459751362,38598463306,148369.99103652363,546811990888
000089.SZ,65987.82564153509,34101244439,70135.93886749414,231949233836
000155.SZ,197570.6744515089,50615417548,212185.29763543844,1033955106137
000156.SZ,66966.7866166698,25919841759,72865.870233692,179068611424
000400.SZ,171824.31219636105,34984407413,182132.0024072839,620356083565
000401.SZ,83528.33648283173,22425386357,90282.03255890793,193157990240
000402.SZ,51566.15953527384,85073144837,55190.04473395475,451516259643
000415.SZ,20465.5983630321,76519614045,22065.45714594521,162498056941
000513.SZ,288383.1769621379,6177540974,313699.4565536612,185522396240
000519.SZ,244193.9650380254,119545272056,263001.7365591933,3012900240340
000537.SZ,128864.74286369533,30245761737,138841.35591293784,406973721071
000540.SZ,15177.219357329097,453395462183,16897.4170465308,723586232384
000547.SZ,101501.81152247022,62043556703,111434.49197331768,650618236971
000553.SZ,92031.09655292843,12886335528,99810.5892236287,121947055854
000559.SZ,48639.98279124485,19409364430,52119.06705010209,97489242009
000563.SZ,29572.58905015962,68849084143,31283.814255069366,208890980569
000581.SZ,171705.60648608717,6790178484,185157.33277685152,121475312421
000591.SZ,68141.33521287578,80376261888,72850.96086935909,566644850625
000598.SZ,49244.363390678984,43289248288,52226.23485307046,218833786981
000623.SZ,133588.50921103545,15963910195,144441.77211992993,219521587920
000629.SZ,49199.7161330182,739226597497,53858.000626217654,3765913332305
000636.SZ,142158.9594765425,24022569698,154560.06335969464,352788970128
000656.SZ,21152.006674888034,289990183796,22827.571865166847,636599951022
000683.SZ,72222.98597286404,125253151495,77947.74946717863,932023745415
000703.SZ,78719.98660952263,50795222724,83781.94485572031,411475757724
000709.SZ,22744.97881580624,189509799169,24592.807001313795,446199020925
000728.SZ,65018.1049674172,139254443198,70402.51173713706,931637614335
000729.SZ,92873.22554643569,104042234741,99599.10403159141,997413696331
000738.SZ,269191.462006447,23376954452,292206.84953658574,649441137602
000739.SZ,150906.67172865407,27556886713,161764.29908794715,429376962432
000750.SZ,32370.78343001526,69149768243,35054.68565194853,231277718406
000778.SZ,35836.2486708612,93022241933,38632.21125622723,346508228343
000783.SZ,51971.775741908925,44058317274,56457.35524290988,236810672821
000785.SZ,38217.06442796383,18995694622,41122.63893779536,74905755311
000807.SZ,91029.78877239392,187360842152,97909.09565988882,1767795811513
000825.SZ,44998.147720525565,66747284687,48677.92804271903,310848296042
000830.SZ,130140.63376209923,36084015955,141094.63836099432,481685620844
000831.SZ,269926.03550197213,125629222882,291355.0560132409,3500707524012
000869.SZ,279593.5273264754,2698856745,301666.21374906384,77714777140
000878.SZ,98422.38130117234,38455570057,107598.66784429566,392505029927
000883.SZ,43814.060897271855,44188242826,47185.023990002286,200297822715
000887.SZ,146362.391655418,51736117506,156683.6054368525,782902777958
000898.SZ,26339.18543316428,77006665223,28250.89325542005,211768698464
000930.SZ,79104.96513856831,22043770943,85770.67504990687,181213353374
000932.SZ,39959.67950229149,151940703996,42926.4049965137,632146031068
000937.SZ,67791.11402748601,140694421295,74101.70781927918,986743492205
000960.SZ,123070.61246140707,69952283843,133095.9881971346,891197335127
000961.SZ,23429.599599459725,189960377746,25973.015661932044,463898033488
000967.SZ,45287.109733034406,12234551047,48701.41385380697,57249073632
000987.SZ,56806.57788875323,33676869739,61568.58342144232,197810330434
000988.SZ,187461.65911411704,15160965591,199444.2558397293,293166189415
000990.SZ,93060.866908845,12300406740,100757.37034848824,118546049918
000997.SZ,117753.4916979396,20115214937,127496.85739689128,246372585120
000998.SZ,140080.79762251565,22963992566,151861.12561417537,334466027663
000999.SZ,345827.9818021189,22066784222,371612.48651690653,796888413003
001203.SZ,98410.46890114392,15403697674,107652.81273890797,156652092610
001872.SZ,151154.91082670327,4961719833,162407.42059628334,77315631385
001914.SZ,166637.83380775395,27164941813,179311.14527773086,474193753751
002002.SZ,35115.770753405595,272215976364,38255.15208212165,988169135486
