Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,125946.86801062924,59782081366,136254.5450077479,771881026775
000012.SZ,69244.97724088668,57227160683,73157.017451423,404078683738
000021.SZ,110860.01587552555,36327150125,118327.63593678546,417443650145
000027.SZ,58176.01246799645,17928386244,61872.80420141713,107395034483
000031.SZ,38612.28864168126,165442966988,42287.328217374394,661595304820
000039.SZ,69535.73826025196,21821525813,74209.53568188891,157280583431
000050.SZ,89083.32876657732,17855022958,94889.70296430416,164385706547
000060.SZ,41481.557093416115,44760623042,44118.65574570867,191510324304
000062.SZ,121729.30524992503,42592957405,130649.5520406921,537922568183
000089.SZ,76454.62606912717,30979988206,82063.30066414896,245534581219
000155.SZ,184818.76753974266,26791919937,197169.8260569659,513177493021
000156.SZ,71613.19535242418,5985661918,76226.73328956313,44827058244
000400.SZ,187742.57913584576,55527930223,201349.7659994222,1074900926771
000401.SZ,85000.83920195472,11105317436,90353.76520515578,96951930930
000402.SZ,55729.746069698725,48390765176,59981.741874208135,279021252826
000415.SZ,22178.60708607644,78219805113,23580.87522265894,179901642641
000513.SZ,345783.1027661099,42773399386,372998.30876450014,1519631833170
000519.SZ,198262.81446783958,68147398369,211300.9661699123,1395029055874
000537.SZ,124170.05458935074,26654333866,132996.1209418329,342410321187
000540.SZ,15632.525367842225,123366905225,16890.214137542192,198558624585
000547.SZ,98523.27554846229,42168635656,105550.8566545335,428993902938
000553.SZ,95019.88758749227,4926173174,100306.37929964939,47869507702
000559.SZ,50075.57071462695,9409627678,53068.495876535024,48592977586
000563.SZ,30795.036515372296,49789578217,33043.629350651994,157688262479
000581.SZ,176983.9717388427,4358285357,189369.47948785027,79723130787
000591.SZ,69138.78116651416,47785159939,73527.37778198477,339833194244
000598.SZ,48875.83715642221,13315562366,51390.984856634575,66706853560
000623.SZ,153337.0141001324,46223084316,167969.12742008216,736449420130
000629.SZ,49916.83934173385,303374900251,53495.48987864586,1569438491892
000636.SZ,156123.8718735775,73444490371,167563.2923666907,1194537361625
000656.SZ,20869.70046051643,282718894386,22293.65734784948,608578544195
000683.SZ,78355.69693748883,177186665367,83791.72860921088,1429480827838
000703.SZ,69604.78879089508,35761050869,72810.7003771,254552268929
000709.SZ,23140.709684400732,104730351440,24721.36978718062,250291898866
000728.SZ,66281.32607287716,61457948446,70696.41712248955,419226537894
000729.SZ,105386.03320085125,59272147382,113133.7336289491,646644982021
000738.SZ,255953.84687365862,7052616854,271534.2112029968,186524622905
000739.SZ,201634.74771589343,22109142568,218859.66507861475,462578997420
000750.SZ,33655.76728178928,47096359043,35571.65921863359,161821786704
000778.SZ,36924.86921106554,72444819313,39402.306100288275,276501323573
000783.SZ,53433.13302772803,24157235770,57294.5769827315,132416139733
000785.SZ,40271.688540081435,20531926000,43341.28150163587,85495049006
000807.SZ,114894.42932611359,122568934948,123539.56101509079,1468874942166
000825.SZ,44329.52646918186,57027855919,47373.55971774871,259489629074
