Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,122426.36074480794,59471895412,132008.46489372104,748636674497
000012.SZ,65687.12392114052,42919761523,69725.86017825185,288292652154
000021.SZ,103759.66161353365,15994229847,110624.28544040337,172167904512
000027.SZ,55965.53152170674,19185157992,59874.12050442191,110577685406
000031.SZ,36365.44029051136,64017828429,39290.41425406627,239248991884
000039.SZ,66923.49485570804,10197552608,72304.35161984376,70356769707
000050.SZ,85232.26380502855,7078505449,90940.84969654126,62484627513
000060.SZ,39571.81279227459,41467180754,42275.39498582427,167969874103
000062.SZ,115120.47583214243,6288023051,122706.97358771112,74478535700
000089.SZ,75671.44976846283,34051891006,81318.20713326563,268482380053
000155.SZ,176990.0904578508,14592329113,188627.57686740867,266017662325
000156.SZ,70664.81168451758,5270428975,75200.0350544057,38501893645
000400.SZ,185600.9202097331,58031311101,198544.35499781088,1115626635503
000401.SZ,80674.40663077425,18461587911,86933.55711316268,153713830990
000402.SZ,52646.6872165382,37405191821,56153.592103653435,203091990122
000415.SZ,21313.367617372725,30143695579,22495.582561431616,66032445451
000513.SZ,321441.53602774825,16493827360,342533.60877497273,545920972680
000519.SZ,191814.6169935214,90999029031,203366.77378577265,1787315435483
000537.SZ,118718.65959931469,30006059726,126585.66689373231,366451975106
000540.SZ,14678.597414929684,87219306400,15552.927647684706,131494078680
000547.SZ,93422.10707596327,23157574084,99975.56425322457,221740324828
000553.SZ,90007.62060672927,6647286535,94417.98290544566,60954977671
000559.SZ,48499.920966366575,7446186826,51032.6577556325,37124576249
000563.SZ,29644.79886215534,25939228661,31565.924133708817,78868983005
000581.SZ,170648.75219426592,3375771312,181810.55652435933,59819852558
000591.SZ,68114.64162688321,83073688498,72153.74436912994,579858003685
000598.SZ,47516.94775479528,17823959902,49630.67101155585,86781382634
000623.SZ,146864.17237722035,19094371734,158844.0914984434,289378166455
000629.SZ,47043.73715130113,163418388454,50380.69959265652,790606808356
000636.SZ,147689.89582883444,32570444731,157126.31745300657,495275080041
000656.SZ,19271.604409559906,230445710210,20448.38336585525,455231084776
000683.SZ,76397.92212002218,78634090729,81111.92336665676,620071832422
000703.SZ,66649.10108531018,21148866589,70876.63648124409,144740665104
000709.SZ,22065.291883561913,80233143215,23357.846617358708,181312562632
000728.SZ,62586.60500076453,63182844950,66792.99532316274,404163923915
000729.SZ,105942.80229547768,45621783241,114272.73495761857,498603358169
000738.SZ,246747.2037541134,13619608770,260971.23419445238,344076974073
000739.SZ,196750.9410230974,16678422765,211902.91896375085,338334611181
000750.SZ,32398.607987694897,41780538855,34376.63744814704,138650406937
000778.SZ,35273.47001484597,30411157587,37613.98780023901,110761264032
000783.SZ,51835.87755474599,18378812067,55424.300009383216,97866620255
000785.SZ,38117.082655461796,15203101800,40775.50981482529,59791425412
000807.SZ,102778.41278112294,80857033050,109290.55440914468,857023318075
000825.SZ,41682.472545757075,24993300101,44353.06523238613,107580453685
000830.SZ,120310.808232638,11413127949,129402.07114293824,142266127538
000831.SZ,320673.77636923426,32752235332,342198.8662628376,1080876457718
000869.SZ,295623.1139810731,2944209385,314948.85723066435,90055640878
000878.SZ,113529.08109527366,40913555848,122286.42748220205,477382842370
000883.SZ,40343.445651531285,22279387600,42360.14615446759,91865887379
000887.SZ,143774.42238675267,62552197022,154891.46652256374,930944737517
000898.SZ,25593.972398931164,23951928960,27394.777891606856,63593069312
000930.SZ,79807.79224960701,21191680789,87149.4731686594,177934530893
000932.SZ,45848.85006484298,70827235434,48368.51092509458,332242591779
000937.SZ,60925.95845202875,25231370402,64918.108506445205,158209696016
000960.SZ,127016.66573262103,14632154274,134734.7932666308,190508304033
000961.SZ,21840.31535278021,113385838413,23294.087122863864,255120070343
000967.SZ,44707.726240920005,5958671413,47202.12428402564,27380042451
000987.SZ,58810.7701087303,22478876617,63571.20686062101,135162503292
000988.SZ,162466.24836642164,16126874130,173212.7080794089,269064892316
000990.SZ,84064.30829514436,3952594539,89752.29138773517,34207659270
000997.SZ,126393.53627027264,10226212046,135647.35497774216,133540621692
000998.SZ,140924.23625454077,114076314756,156047.72072737053,1684397739808
000999.SZ,423098.510881275,45253975300,449810.7954298743,1973935058087
001203.SZ,129789.9099415737,43215479324,140373.07747238633,576224173826
001872.SZ,138336.52285584298,1278912268,148437.8914568789,18436248797
