Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,126735.19353202094,105769765228,135732.85004309166,1384253099733
000012.SZ,71343.07365337924,120579422079,75894.53351646988,886692628176
000021.SZ,114038.48214625144,16739264138,122206.97373005809,196125192000
000027.SZ,60277.136830655756,63976004957,64079.74743501509,397438152545
000031.SZ,39858.469283212864,312412904711,44014.918509626514,1322954688076
000039.SZ,72266.08788824284,42079103558,76865.84405118621,312358861186
000050.SZ,89444.95680696829,10333810162,95609.15267751784,95249537690
000060.SZ,41111.08626963955,61969425545,43554.59175653302,261862082986
000062.SZ,113366.23606206862,15190405451,120005.99853284206,176893276646
000089.SZ,69859.74622040782,58272399734,75879.07376574981,422642383740
000155.SZ,198281.14694727483,55901936634,212391.25201202277,1144882172811
000156.SZ,69848.49637083556,9618804019,75486.92429681866,70951336707
000400.SZ,210249.07717667837,41025517413,226738.2613475095,886695515838
000401.SZ,85124.00093960842,22452370136,91101.2691583451,197008106724
000402.SZ,57420.57926641834,536426068631,63630.5881518832,3281549309085
000415.SZ,23004.05873182049,79617920866,24292.323690488945,188613877087
000513.SZ,369626.49745943805,63749098405,407492.59471371747,2459937269542
000519.SZ,206331.3029865633,92206755137,223515.67044945742,1970335021487
000537.SZ,142676.8415687761,42435798293,152812.79930925535,626896606412
000540.SZ,16943.040484749443,1550381498063,18885.94017763079,2802124071907
000547.SZ,100921.69870988617,47755800517,107547.02530742832,493807609460
000553.SZ,94111.41271329822,6889125403,98894.59169443109,66447735399
000559.SZ,50904.47439493459,49293067761,54005.986070285464,257110341694
000563.SZ,31992.660900443647,123031949719,34313.043298033284,404888363405
000581.SZ,176928.4415022924,8756933503,189638.7636730531,160826893645
000591.SZ,73412.46139917725,126451008397,78259.9396554091,954491348906
000598.SZ,49697.53172854506,31448843013,52187.81695175635,160172717006
000623.SZ,153374.27191185026,27197142416,165040.68940421008,432082678189
000629.SZ,52136.657884442946,429907343170,55886.01681246723,2297837698901
000636.SZ,151817.34571619338,25495202341,163285.85721605155,399380287020
000656.SZ,23355.907531613157,2344632302873,25692.979790488378,5787874249343
000683.SZ,79133.9892099427,262160780769,85124.36593301865,2156002736883
000703.SZ,70442.96819713342,52593354694,74583.76538681977,381507518038
000709.SZ,23810.70317349669,151009013579,25328.796743122653,370325553910
000728.SZ,68067.86548231599,208270323694,72534.7642350647,1457358407191
000729.SZ,97355.62166797684,57786950090,105234.30340285176,580946239241
000738.SZ,261478.51178931678,29650235573,277489.16949591006,796519526104
000739.SZ,199476.6241787674,17177204942,214538.33078170088,357407061685
000750.SZ,34308.220253905,78630021222,36580.60059108162,277307677416
000778.SZ,38013.084668875286,67206856733,40256.36172158194,262751376144
000783.SZ,55035.378153991565,46041260858,58991.91056994149,260171960296
000785.SZ,37942.511706948295,15641214118,40646.93145423652,61421312725
000807.SZ,102928.1331550863,111391026573,110162.32385617126,1185582937053
000825.SZ,44331.56699098476,52765055488,46964.04324642149,240972131068
000830.SZ,129772.4763724346,31276534950,138805.16628388566,417698801472
000831.SZ,318254.4038743344,66250653662,342946.1692643428,2174785460653
000869.SZ,286220.25548755826,2105675688,304259.28368944366,62665390428
000878.SZ,117255.67754506331,41387499664,126763.85879446371,500757739872
000883.SZ,43471.829548171554,40362548802,45489.653951130575,180040412945
000887.SZ,143571.1543758425,66286670833,153201.80387454314,981958585332
000898.SZ,26972.575409589033,68936757635,28818.0895000714,191646936113
000930.SZ,84732.89337861414,48279275359,91496.86209413696,423798419660
