Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,155903.87886696187,296659103964,172311.4025433,4838605062423
000012.SZ,66418.29749776988,73370426147,70259.26034706534,500467562765
000021.SZ,129739.97466644351,52478411420,139282.50035969913,702184740808
000027.SZ,65226.80971797821,62406117008,69374.84869263966,418149254165
000031.SZ,34166.90582227223,23911340010,36649.929925408855,84089326866
000039.SZ,81219.25022474158,30904211602,87301.90601391344,257801633942
000050.SZ,99267.85908339443,24171836542,107365.40151478759,248169911844
000060.SZ,43648.75996174284,64007209408,46750.79469960244,286481699439
000062.SZ,124165.77170541951,10897364548,133230.1263648179,139387645575
000089.SZ,66141.67528199377,9728589802,70001.55394116949,66089085556
000155.SZ,221185.9595359563,68302997986,238060.12522320868,1556759794185
000156.SZ,71873.87527362359,5718097539,76304.23505487108,42146575011
000400.SZ,227618.88359063183,184157473772,245265.1666729984,4376590835660
000401.SZ,91110.35388722345,16632132414,97308.54968788681,155300219023
000402.SZ,53299.43983804006,93662315994,56475.842280574005,509379945135
000415.SZ,21484.361994777486,52093858776,22987.127629107854,115736996625
000513.SZ,299879.3137775188,7692641242,319107.6424164388,237491880066
000519.SZ,330391.292816636,65031801643,351555.5053162927,2216641150599
000537.SZ,142954.01808388278,162148691990,154972.3560870146,2391698486607
000540.SZ,15359.688332946163,127970809327,16250.24306364209,201812577884
000547.SZ,118727.45309664913,100956573873,127526.56659567024,1235066838780
000553.SZ,108463.51100725254,10611769387,115400.52552711585,118112888999
000559.SZ,59491.89473881266,97828305501,64217.852326748194,595756958161
000563.SZ,30725.0668650734,58659530312,32766.727988075614,184538861078
000581.SZ,179562.8248821883,23434660084,191273.83479612297,436239921938
000591.SZ,88551.14676413823,518589888033,95806.08675557196,4743441898672
000598.SZ,49270.013123901845,31304028700,51827.124177874255,157780861663
000623.SZ,137174.15198012916,10919195668,147013.4012742848,154413073266
000629.SZ,65141.162108790144,784525996939,70788.3156238305,5285178054108
