Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,116243.32752548158,107236009748,125147.64753709125,1284501833782
000012.SZ,70112.50402089357,141698686837,75458.28664868874,1024246795540
000021.SZ,112115.5525988803,35575043654,120671.23959287647,412073339275
000027.SZ,56570.329493880236,23433703274,60288.78091804666,136070947761
000031.SZ,30805.932356170393,12580067878,33279.0636038387,39953928611
000039.SZ,67047.82356545534,14754443950,72001.45788120003,102189467768
000050.SZ,88011.39565630032,11386420508,94260.91873052678,102972674121
000060.SZ,38489.59293621889,62992270720,40813.26278930985,248069593457
000062.SZ,108221.72096669511,11853430039,116077.12505526828,132139942013
000089.SZ,66380.45252102069,63079823598,71558.95784240376,435887115999
000155.SZ,202447.85937438023,134454280885,216749.5505453584,2846588764487
000156.SZ,67690.45389745163,7755915697,72772.27976808076,54115872229
000400.SZ,193999.25553863117,136146599061,208969.24449145462,2740860317260
000401.SZ,75599.79483872878,11627403095,80390.45240738252,90443162428
000402.SZ,46580.544900031884,22092464701,49598.82353605546,105677128124
000415.SZ,21608.346554296077,55492136943,22892.04331601491,122844869148
000513.SZ,365587.0780169256,75568781957,405229.79907171294,2859684825387
000519.SZ,207787.9797887087,204889726754,221840.4942868139,4422830909742
000537.SZ,131714.42564284144,74125090906,142735.81368781318,1012479710868
000540.SZ,13836.852115436319,179840930710,14919.946306325246,256310607966
000547.SZ,102851.86171509986,82783195163,110761.75642995583,873266820831
000553.SZ,82660.05939801162,12660807988,91635.52740691762,112808286045
000559.SZ,50190.476784760205,17230738366,53478.39732790235,88833283208
000563.SZ,29015.43855313981,34237856515,30658.711416655195,101210539284
000581.SZ,169251.49661001874,4536623479,180859.50510390772,79670825806
000591.SZ,69502.1384464771,119431178398,74404.63561956881,855843509613
000598.SZ,47175.81773558566,41074041003,49227.85375000954,197453586541
000623.SZ,136531.72997922447,16866579452,147620.44184365348,236482967126
000629.SZ,46761.779611649596,345156927872,50260.34993164074,1671213519442
000636.SZ,139419.3541129204,22833157971,150734.4528049274,330783673533
000656.SZ,17340.46076895034,253529534127,18478.441001649935,452708203091
000683.SZ,63673.25832807585,96715345074,68242.12351040161,633816986525
000703.SZ,65944.53123755277,57538228637,70256.41249284093,393963435292
000709.SZ,21626.10870880638,49576295312,22870.861522263644,110077167233
000728.SZ,62925.60610649928,86136296116,67208.68914181346,554665339244
000729.SZ,93698.2708766282,125912986806,101889.24629570196,1233527025652
000738.SZ,280997.2712146339,33513401763,301056.3685018819,974495522070
000739.SZ,201577.44544078555,30086474608,217208.0719841653,625397795885
000750.SZ,32258.916593145605,28846976732,34856.122720846564,96037466379
000778.SZ,34723.53563651097,38404030776,37172.75136231706,137098346485
000783.SZ,51957.03798039877,26589775958,55949.80886668721,141226693594
000785.SZ,35161.05881100867,16920726469,37451.29608814735,60651688900
000807.SZ,93295.65047696093,92800179462,99692.43819331814,892960545897
000825.SZ,38951.43730324751,31528575670,41340.174432548854,126833264007
000830.SZ,114324.4515938305,18345849408,121595.42595115601,216010054549
000831.SZ,338257.3971054435,342205116668,369874.1244309036,12181684906807
000869.SZ,268202.5142329503,905585260,285143.6953475521,25085589984
000878.SZ,111251.05781567587,59494784144,119638.62294736023,686113079179
000883.SZ,41030.38676242614,39672693372,43183.52321333628,166444928776
000887.SZ,156711.59491248743,83209238987,169369.7071852469,1345642471415
000898.SZ,24388.095856464144,25485010508,25476.519504153646,63878447283
000930.SZ,80343.18915911902,27770971963,85969.85697763707,229147583558
000932.SZ,39729.965155460064,54239775404,41433.03272665285,220397519972
000937.SZ,60046.40875560445,50904669361,64351.05697363482,313583790391
000960.SZ,115571.09283148099,39094649407,123579.75005010732,467156705890
000961.SZ,20000.087955951924,81371826961,21145.64166921742,167539688123
000967.SZ,46760.472440540005,9883099236,49681.9102780927,47412211890
000987.SZ,56168.631097315614,20798303411,60048.286736527116,119697194066
000988.SZ,174394.6687225935,32091887526,185870.2797617254,579293250637
000990.SZ,88673.70658752049,9200611107,95296.58643975639,83916127842
000997.SZ,132730.32399442655,28516815639,142849.8033772624,389980855661
000998.SZ,143620.27180097462,34758162636,156372.73838545723,520883662254
000999.SZ,485290.1372856813,39956327697,526893.9046085787,2028032356190
001203.SZ,119403.39123478574,136434241665,130326.22225239969,1711666175211
001872.SZ,135722.40944126007,1835173172,144164.88392045075,25752875455
001914.SZ,131114.56443262016,19853462702,141863.5156679971,268556568357
002002.SZ,32369.00894184028,82696311610,34199.99215401585,274448260225
002010.SZ,55000.546311103404,150637994336,2860.0159304921885,832087133477
002019.SZ,108633.32813120913,16912463032,117857.62352076586,191818584413
002025.SZ,766634.9750711446,10633768811,826072.9587955821,851966112904
002028.SZ,351852.35156821954,15742757213,373468.9081033822,576134404135
002030.SZ,174577.3114740595,70805228855,188389.52412180442,1259488100844
002048.SZ,144698.29812260874,23808782588,156759.58054492477,355310731282
002056.SZ,182397.32276993353,94493207875,195499.4750708399,1789059872984
002065.SZ,58335.808825453314,76488840975,62758.62432364149,458318434055
002078.SZ,99312.02021828476,52360066181,106899.43796401496,532863385382
002080.SZ,178433.80342354588,36123520366,190760.21337077607,664497992054
002081.SZ,43694.992568962945,14531699840,46609.63177066397,65161125342
002110.SZ,42308.18182832425,10850193292,45004.52454131772,47293781485
002124.SZ,60306.83193518715,147820616712,63778.47993130279,911460309104
002127.SZ,44641.758593958206,47518294914,48186.6445788385,218509072534
002128.SZ,122790.24549078329,27216554775,130691.67324498977,344209604591
002131.SZ,16788.94351001188,120194204827,18018.27806126943,208875002667
002138.SZ,216666.06876226052,22185303866,231649.9416035098,498527044091
002146.SZ,19653.622082153644,133864662598,20873.85649462524,270461668875
002152.SZ,90931.41482066504,45671913534,97003.0988324741,424835684279
002153.SZ,134043.32703092915,53956722971,151412.2511471849,760251931010
002155.SZ,134098.86849259766,64745158228,145456.3912476803,909197695367
002156.SZ,175027.28214787916,330562762853,191698.860170983,6086513130818
002183.SZ,52758.507228804585,121449862415,57004.059099394486,670455681006
002185.SZ,85690.29873884722,83355160341,91591.3319296558,736006479432
002191.SZ,71816.22967986908,47850525498,76847.14178534107,353941902208
002192.SZ,1213867.2269070912,54797645059,1119352.6854502512,6911391370550
002195.SZ,20119.517423250043,179670962241,21312.633392812695,370328034097
002203.SZ,112928.18969894126,13579835769,118427.15210778786,156796382077
002212.SZ,106222.27285832292,140624149186,115901.79760472398,1559087032437
002221.SZ,81748.38967760015,20172539302,88467.63164828539,171230975314
002223.SZ,338711.6407356654,109743268864,379174.072178821,3870630470239
002242.SZ,145819.49053970963,3756490302,157616.85494423783,56388530961
002244.SZ,91806.95805902361,64358449559,99775.70866228246,616419691921
002249.SZ,54625.41882737614,50600658129,58006.1540527844,284777635259
002250.SZ,185326.62042112334,14635183230,201301.38394547006,279743262197
002266.SZ,39223.1990580293,21771425364,41479.21497583594,87920518017
002268.SZ,373822.70042310393,146393598013,412558.0483352351,5765228583620
002273.SZ,124128.45085847136,87322961207,133023.83532496385,1115305506127
002281.SZ,165840.52210615535,9743777253,178198.65090124396,166258300734
