Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,126101.71477052824,71045226748,136075.3915998659,921418546112
000012.SZ,70848.30359413853,77128802648,75257.22214723502,559273993081
000021.SZ,114637.72673708654,21091294648,122607.07699318351,248767173226
000027.SZ,60263.79239214471,37087167522,63104.83029817289,228209120192
000031.SZ,38539.411061833605,126582387038,42743.97972460125,505407878622
000039.SZ,71791.45614574206,29627027353,76864.65173063792,218928365404
000050.SZ,89256.65320389999,9949768359,95103.85295022461,91414484789
000060.SZ,41098.735644739565,49845759631,43619.7706523079,210759873003
000062.SZ,113893.53972096325,7053744713,120310.55832110047,82459070473
000089.SZ,70279.09745387947,39324314816,76924.62765448763,289707981679
000155.SZ,202428.69660137323,36977675701,213580.12314351654,768862728979
000156.SZ,71467.11134614197,9433028881,76086.31937011024,69884221955
000400.SZ,209831.2090301079,31909487240,224537.43510237837,697169230943
000401.SZ,83770.8338313195,12285473537,89765.04778726223,105797717831
000402.SZ,57794.80209626969,219220401285,64097.841191943015,1309677577563
000415.SZ,22342.080157275235,87256684579,23790.685043878133,202174660735
000513.SZ,365211.98080463905,32059291289,391108.76273839397,1218696642790
000519.SZ,212617.12254782752,96878855046,227961.5857190671,2129996865419
000537.SZ,143825.2646097451,39108351515,153033.25608637647,578547521443
000540.SZ,16223.966385345351,343423387941,17663.42577576563,577112716353
000547.SZ,100781.51652124117,36958095092,107807.38354262705,384682833684
000553.SZ,94302.00476130162,5212373409,99608.07974022577,50351475992
000559.SZ,50854.5582951411,16541656884,53630.477521726854,86305671999
000563.SZ,31406.395628686554,64755190396,33387.455056166276,207738699371
000581.SZ,173952.96372131314,5278203666,189478.63191294824,96521672792
000591.SZ,74110.10187445323,164576848534,78724.79972181919,1250356728256
000598.SZ,49434.80598623226,19082686776,51627.55616604745,96604610192
000623.SZ,153228.20395818626,19729530888,163405.58164564718,312194733283
000629.SZ,54095.641496461685,623650885930,58780.97553034616,3473274823052
000636.SZ,150477.34415147916,25111056356,160178.69211296042,389480828821
000656.SZ,22088.582149560145,813543738441,24412.020935214743,1862626758369
000683.SZ,79375.7085503046,104142302947,85571.78300212238,859515541777
000703.SZ,70970.5960539224,51574796767,74454.95124391385,374574849284
000709.SZ,23443.0843401452,156659942384,24751.720024739134,377458126868
000728.SZ,68463.13812152382,272774532006,73282.70505178571,1929072460213
000729.SZ,98645.13147127182,104079180537,105397.43309130684,1063540772126
000738.SZ,264486.96407505654,13532473696,282688.999870652,369253399900
000739.SZ,203440.32422615634,17117546847,217782.80354151284,358618128768
000750.SZ,34106.438495010305,61576725658,36483.227726157435,215181830745
000778.SZ,37607.97587644838,54489756256,39844.429340813425,210155192104
000783.SZ,54692.02012820453,31773791597,58640.908590673425,178135984898
000785.SZ,37799.11262062836,9701791900,40417.102487948585,37851278688
000807.SZ,104086.60135677825,108487770317,113022.8876903009,1166483549568
000825.SZ,43832.62271638324,41978017922,46565.04166552658,188771967046
000830.SZ,130088.93349653388,24610884028,138055.8394413336,328356174951
000831.SZ,329798.2894058913,103831882209,355026.8842807852,3550459604952
000869.SZ,292533.8125285272,3119789498,309371.5482554254,94397726008
000878.SZ,117262.88336548234,33557102113,126374.67359870225,406300805386
000883.SZ,43212.89714728513,29250694100,45134.74032244781,129782981916
000887.SZ,141575.81447533832,59231306285,153313.49219209544,868739078645
000898.SZ,26741.482631105344,40158788498,28519.961954348484,110183640259
000930.SZ,84102.54123028884,25971230191,90505.8523864993,226767014475
000932.SZ,46316.04235467292,101176851023,49343.90583230078,483003727150
000937.SZ,65546.67814634298,59947843602,69391.83027166409,402339267507
000960.SZ,130523.20056725359,28835583285,139555.06563390206,387546331704
000961.SZ,24680.616233077777,386713584314,27043.9172511106,981338901332
000967.SZ,47393.13026964496,9352470458,50047.31692197417,45623704481
000987.SZ,61564.08049268578,49789740785,65872.62884206702,314195503086
000988.SZ,172968.95257714586,18211726157,182881.6870999481,323599496601
