Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,125632.55820130109,83541481802,134338.2569025773,1077789253421
000012.SZ,71156.42567498297,79515165349,75787.81926520608,579938706820
000021.SZ,114302.87490536322,34948997795,123470.0180534027,412801317891
000027.SZ,60256.216096558666,43430431534,63976.953864425326,267193883623
000031.SZ,38287.13873917304,55184065361,41594.612150575194,219031744478
000039.SZ,72655.9971785999,38444041954,77428.29267343399,286724438895
000050.SZ,91119.89603458515,34038666464,99052.23749958664,319684862343
000060.SZ,41217.15376884607,46828771042,44580.62500241665,201536213499
000062.SZ,114731.02967364571,8333106131,121370.4751772188,98657802026
000089.SZ,75261.56598590447,99209542293,81429.90586617116,777445113164
000155.SZ,198114.78097266195,35709719913,209496.5807042331,729570548781
000156.SZ,71861.86810913119,10749810664,76698.63040197144,80299230582
000400.SZ,204204.28609932383,36661242339,219261.2223274199,772479183660
000401.SZ,84500.62911313456,16717523482,90112.1001254653,144854488247
000402.SZ,57135.59198999985,125640088158,62094.21058495448,742459000245
000415.SZ,23138.615064488335,224188371404,24643.20549297794,534223738921
000513.SZ,343804.36531660124,33088672757,371369.4498340535,1173235952168
000519.SZ,209831.56625621952,123879279003,226358.32574504954,2693136897034
000537.SZ,136157.03196118234,30752736156,146587.96653178276,429816982089
000540.SZ,16106.319437648994,222730192650,17444.79989208499,370245210449
000547.SZ,102957.24143330884,45167802250,109781.64822108278,476153122404
000553.SZ,96825.40250136628,10782512157,102171.57788689352,106550708825
000559.SZ,51092.86589293982,17777281001,53861.998101117766,93493435802
000563.SZ,31854.444334462583,116441594013,34762.59482016251,382968624908
000581.SZ,178645.7475441997,10418520140,190194.54566364593,192391614741
000591.SZ,72616.27449613906,105342804573,77517.60447633227,784170893297
000598.SZ,49865.456366784114,21495943836,52407.89745787554,109714850431
000623.SZ,158076.35874782875,29268637976,170479.6031607917,478543365799
000629.SZ,52905.838936532076,407907020228,56746.849276199486,2221539262979
000636.SZ,152201.00701412212,22701495538,162516.15002936462,354356036029
000656.SZ,21427.857740389154,399462057954,22974.10684018208,883532330769
000683.SZ,77710.22256846135,146895807211,83363.94391709864,1183777411977
000703.SZ,72067.74894788401,87884639909,76272.76769328678,651861103965
000709.SZ,23701.503449922813,145566068533,25422.780147071226,355586253595
000728.SZ,68248.9135191083,127931006024,72654.13509295312,894896415886
000729.SZ,102663.499581221,58948304112,110932.92996202662,625014369493
000738.SZ,264611.6915131012,19694676421,279759.7197650501,536269395481
000739.SZ,203370.6367843065,23158146628,218394.98489534092,487381413123
