Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,126719.4765364032,78261656572,137127.4514012003,1021281415347
000012.SZ,69015.19959646372,66410097545,73079.19770368646,468160095564
000021.SZ,110571.16689778,32678103064,119697.75570663114,371892406975
000027.SZ,58267.33642721445,34931103428,61712.67127263445,208704568901
000031.SZ,39234.804370913786,240643338147,43849.27843909412,986930246847
000039.SZ,69969.66160944599,18403987364,74834.40331309021,132526762232
000050.SZ,88353.10123557967,10378649033,94909.75699466566,94899025666
000060.SZ,41395.66521491863,48259283280,43740.1576130003,205178259777
000062.SZ,118571.48272307766,19654322698,128301.69873764977,240163467711
000089.SZ,76458.9852547799,57602709943,81974.72063790738,457120606820
000155.SZ,184164.97353122482,28121040166,196322.59611136554,537057473310
000156.SZ,72112.03506320153,16007644237,76885.61802912588,119627846681
000400.SZ,193371.16139015526,39697999937,207507.43467828337,790027378420
000401.SZ,84784.59130103438,13318693691,90641.87430110114,115657587507
000402.SZ,56335.6984663282,53669856794,60263.75030261724,311421996137
000415.SZ,22549.54053733745,78636901200,23853.065350725134,182354504875
000513.SZ,351542.2988942877,45768722469,380322.61130594974,1660487895659
000519.SZ,200042.62538564598,90473610025,216609.5775725321,1876341240891
000537.SZ,126681.79719248846,40787522756,134848.42213095987,532743518489
000540.SZ,15747.46291043927,143433107125,16915.560379793093,233063529279
000547.SZ,99537.28074939008,42015939731,107236.4695054245,430462841480
000553.SZ,95603.4527501568,6700936659,100551.51032203043,65307755904
000559.SZ,50212.213702786314,10490066726,53634.0017667229,54376180984
000563.SZ,30982.079506348196,50749875571,33025.16205430912,161489052447
000581.SZ,172374.76208219875,8960232226,187423.9049576971,163143422612
000591.SZ,69197.88948752121,65991592658,73621.30999252509,469443676403
000598.SZ,48970.74331211716,16985476018,51242.78355476018,85085789699
000623.SZ,157127.27862212044,49122741676,172077.7517360134,799294340718
000629.SZ,49529.785192540854,244253854959,53174.279545910445,1251275430233
000636.SZ,154298.7811994278,24030039588,165668.93261906967,379341742216
000656.SZ,20981.172885341308,281168140470,22394.915234698878,609137425402
000683.SZ,76993.3877695221,176095355976,83120.05577495233,1399093626753
000703.SZ,69210.45104666447,56441652749,72608.19560014998,401375340610
000709.SZ,23346.412048698057,162297319179,24721.963310062616,389300004117
000728.SZ,66137.04725957735,75957125218,70188.59706460082,517631342104
000729.SZ,102807.7224532236,47788042001,110307.17219743176,509388634914
000738.SZ,259485.7350803682,11092253443,274615.88165466575,295214640393
000739.SZ,204630.36800908472,34254413093,224254.5992556413,721362940875
000750.SZ,33616.71320192525,42179164277,35486.49770724996,144930321437
000778.SZ,37288.198135702296,59172233495,39572.15751429074,227330934055
000783.SZ,53487.408714488294,31797655738,57224.76563900298,173972674926
000785.SZ,40132.14823319191,51561001132,43242.913319352716,214845408560
000807.SZ,114599.65719039187,113059818862,122718.09818151247,1331940193433
000825.SZ,44522.14921160191,73305779189,46922.949051750315,335702760738
000830.SZ,128849.0650767469,16517080572,136458.7822844234,217755677168
000831.SZ,342078.84075832576,117591596358,366297.3330092109,4188999141420
000869.SZ,298334.4832916428,2522137811,318194.6538701691,77709142228
000878.SZ,119283.09938793266,46366762936,127464.07834282484,572001488367
000883.SZ,42060.56419792091,28177209470,44018.06509257922,120847107427
000887.SZ,135226.89114980743,48036280187,146361.22277757066,670779654610
000898.SZ,26955.48530202971,53973476282,28708.811745135456,150620583244
000930.SZ,85632.14007944304,21939220155,91340.97967522139,192020894204
000932.SZ,47993.442755856595,121631800747,50402.56459301113,601010885826
000937.SZ,65570.67564928863,31995632000,68839.81319839384,214839501456
000960.SZ,133786.3727584559,58572538574,142229.35441262057,808692454346
000961.SZ,23573.95952919578,188680143214,25069.50443033499,457719706119
000967.SZ,46506.45048167836,11150884738,49069.02989988564,53117026436
000987.SZ,61533.704335623705,34848988543,65876.25007251652,220310573455
000988.SZ,172861.44604251414,14656040063,182728.94014579483,259774090915
000990.SZ,89916.9205964226,22150489595,97648.62570064896,204811166677
000997.SZ,131929.4035889671,12709291482,142506.94760943737,172346863579
000998.SZ,158341.89437591576,50908832813,169510.44914115922,835598341678
000999.SZ,497680.67065967555,51060237061,553061.2029099312,2625140758303
001203.SZ,153472.16478337577,54300335593,165782.6481688899,858789557732
001872.SZ,149472.2335015068,2553710527,157604.57649330227,39048117630
001914.SZ,159645.65809939321,16866589066,173392.301188585,278230916649
002002.SZ,33535.62396746871,84515609474,35447.128452513105,289026367590
002010.SZ,55565.44086611852,24723567614,59045.81018638584,141721410767
002019.SZ,128611.77735557195,19788634849,141519.97507082272,261891514700
002025.SZ,648538.3570121877,4977464190,694351.3621072504,333484658501
002028.SZ,366179.2965087231,5864427713,385901.1464338402,220920758806
002030.SZ,169501.61342839646,120936890121,184621.17678057172,2106136395282
002048.SZ,142795.19273455828,7971949368,152814.3220639803,116737083042
002056.SZ,180664.16530672816,63999450033,192464.39881215597,1191886961250
002065.SZ,60084.74122639581,94957529313,64464.50387279127,593444617863
002078.SZ,110823.18202363208,55649503019,118062.49209114851,636792408467
002080.SZ,228482.5835048756,24336147415,243915.52254006878,570330942827
002081.SZ,50147.00958268714,24186759901,53202.891371406455,124691128229
002110.SZ,48526.816259284475,16459965356,51550.02226680253,82143161217
