Stock,BuyPrice,BuyVolume,SellPrice,SellVolume
000009.SZ,120450.50478394383,178374774297,129757.52903589295,2219211061325
000012.SZ,65774.98896223598,101867178237,70944.19524833231,693829172232
000021.SZ,110105.0510813303,25647006399,118643.12439047905,290192307390
000027.SZ,57012.512830663734,30391631176,60058.06362473605,178584777000
000031.SZ,32840.78448837789,14615671058,34768.27014820808,49449189624
000039.SZ,70888.97297221041,20056365289,76313.45422458582,146332837247
000050.SZ,86295.93810702114,9735654658,92727.491631525,87326719879
000060.SZ,40985.61863092105,39317532663,43547.1421270083,165944726962
000062.SZ,117822.1222568689,12642442408,124803.81055301997,152857666236
000089.SZ,63718.20229695982,21886121245,67624.89135879009,143189915579
000155.SZ,181609.53909608227,27604062757,193853.55645688414,517651722510
000156.SZ,66383.78720717873,4592867683,70803.50040367836,31455893239
000400.SZ,178600.32522727523,35644910137,189315.58127977786,655814559900
000401.SZ,81222.37287731469,14049765807,86260.73646227304,116744532894
000402.SZ,48823.00319852306,27288571738,51594.53888839897,137134378477
000415.SZ,20960.62926837385,49978364283,21999.214874813508,108052730010
000513.SZ,328254.5239666993,19641461776,356033.3876313807,671493314778
000519.SZ,185601.40493640807,120031777759,201179.46634640783,2310287931997
000537.SZ,126691.40983367116,45860189817,135156.624018827,600246972066
000540.SZ,16365.466123068296,1297542519168,17534.578659627212,2273233738723
000547.SZ,99046.71766402194,45925723816,105350.61529976515,468299580662
000553.SZ,91408.93571115559,6774426170,97360.94779787345,63873441201
000559.SZ,49346.4947907702,14519807710,52496.18885204907,74322910773
000563.SZ,29376.77711460118,36599315124,31089.679681818565,110183055804
000581.SZ,167187.0872402933,3387503043,180301.58154851693,59254547614
000591.SZ,69942.0207944708,95253939934,73988.92986495023,685079861727
000598.SZ,49556.1455581678,30357938979,51911.05588346301,154482958238
000623.SZ,133871.9742177475,12946895631,144851.07281147,180967138573
000629.SZ,50250.57631037945,396208723789,54086.58249312642,2058476245471
000636.SZ,139331.33110303324,16265600648,148937.29509298835,232288166859
000656.SZ,20103.040128356817,170466688664,21239.72431115087,353655384783
000683.SZ,71218.39756814984,41290049941,76176.08495248282,303764817000
000703.SZ,69303.12756716457,64663334649,73083.20820892742,461549437502
000709.SZ,22449.062573159626,107683296661,23642.18380891195,248680476597
000728.SZ,65420.444686924944,366999847503,71285.81839232244,2493393173996
000729.SZ,90792.69085349646,37215434178,97258.12560410985,349543464603
000738.SZ,271691.16255495534,20095032603,290930.701040632,562779193419
000739.SZ,195864.92077202702,40530230095,213257.5115833631,839617423134
000750.SZ,32640.97462876291,86935675823,35104.90699815735,293616745819
000778.SZ,35857.649073316155,42285461092,38186.85192813865,157581837105
000783.SZ,53111.302399675355,125657671149,57463.755164724804,688800132867
000785.SZ,36256.89973839611,9752522362,38524.37697161023,36423094714
000807.SZ,90100.815989204,65838576708,95183.49446426959,609159911664
000825.SZ,43689.39816131792,35567483293,46774.51165453414,162464905576
000830.SZ,124080.72994177778,26456706696,131908.91118313206,337022203325
000831.SZ,277176.5573567166,59303427655,300350.597197461,1702649165737
000869.SZ,273137.88798733166,1493163572,289800.99762246385,42186806357
000878.SZ,104417.64743288212,31456978769,112961.58891306064,343205491394
000883.SZ,44499.93514049434,34574716182,47027.665966993954,158702164687
000887.SZ,142931.75782617927,33827703752,152220.22842555342,499865944925
000898.SZ,26105.783796432934,38156213563,27362.478735920093,102563703531
000930.SZ,79864.78626330332,13634294322,86257.8187998455,113739378162
000932.SZ,40958.856236144944,49279678083,42768.836410026364,206701584819
000937.SZ,64295.147675138534,67667812229,68275.61717889858,446075737453
000960.SZ,124906.46601547595,68966840902,134684.74068646767,891620916280
000961.SZ,21427.763153926822,114226709327,22646.489220466014,252981188708
000967.SZ,46616.59407201035,5973532195,49387.80234862944,28696998862
000987.SZ,56596.93431656311,40943337655,60319.39403415567,239264235102
000988.SZ,195084.71365440902,17745470491,209975.1298587331,356405127662
000990.SZ,95752.35522246637,8914263302,102667.08269852868,87687638369
000997.SZ,127269.124653038,14399741151,137086.77863840025,189645378926
000998.SZ,140012.96642527694,17362536188,151468.2211867441,251739175226
000999.SZ,445704.68958123715,19579989589,479381.78772516066,905685706854
001203.SZ,116547.39639963827,303699386923,129530.45949102043,3807465040759
001872.SZ,137726.56761471587,2519929505,145808.43362758233,35860170804
001914.SZ,145242.0284105416,29481955597,155119.4183784481,446394795300
